"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"BRA","Brazil","PRY","Paraguay","2403","2403: Other manufactured tobacco and manufactured tobacco substitutes; homogenised or reconstituted tobacco; tobacco extracts and essences.","1","Value","2019","2019",0.015,,
"BRA","Brazil","PRY","Paraguay","2403","2403: Other manufactured tobacco and manufactured tobacco substitutes; homogenised or reconstituted tobacco; tobacco extracts and essences.","1","Value","2020","2020",0.014,,
"BRA","Brazil","PRY","Paraguay","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","1","Value","2015","2015",0.031,,
"BRA","Brazil","PRY","Paraguay","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","1","Value","2016","2016",0.031,,
"BRA","Brazil","PRY","Paraguay","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","1","Value","2017","2017",0.031,,
"BRA","Brazil","PRY","Paraguay","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","1","Value","2018","2018",0.031,,
"BRA","Brazil","PRY","Paraguay","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","1","Value","2019","2019",0.031,,
"BRA","Brazil","PRY","Paraguay","4012","4012: Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.","1","Value","2020","2020",0.031,,
"BRA","Brazil","PRY","Paraguay","3824","3824: Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included.","1","Value","2015","2015",0.01,,
"BRA","Brazil","PRY","Paraguay","3824","3824: Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included.","1","Value","2016","2016",0.039,,
"BRA","Brazil","PRY","Paraguay","3824","3824: Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included.","1","Value","2017","2017",0.005,,
"BRA","Brazil","PRY","Paraguay","3824","3824: Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included.","1","Value","2018","2018",0.012,,
"BRA","Brazil","PRY","Paraguay","3824","3824: Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included.","1","Value","2019","2019",0.02,,
"BRA","Brazil","PRY","Paraguay","3824","3824: Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included.","1","Value","2020","2020",0.027,,
"BRA","Brazil","PRY","Paraguay","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","1","Value","2015","2015",0.031,,
"BRA","Brazil","PRY","Paraguay","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","1","Value","2016","2016",0.053,,
"BRA","Brazil","PRY","Paraguay","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","1","Value","2017","2017",0.048,,
"BRA","Brazil","PRY","Paraguay","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","1","Value","2018","2018",0.041,,
"BRA","Brazil","PRY","Paraguay","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","1","Value","2019","2019",0.035,,
"BRA","Brazil","PRY","Paraguay","3924","3924: Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics.","1","Value","2020","2020",0.028,,
"BRA","Brazil","PRY","Paraguay","4413","4413: Densified wood, in blocks, plates, strips or profile shapes.","1","Value","2015","2015",0.027,,
"BRA","Brazil","PRY","Paraguay","4413","4413: Densified wood, in blocks, plates, strips or profile shapes.","1","Value","2016","2016",0.026,,
"BRA","Brazil","PRY","Paraguay","4413","4413: Densified wood, in blocks, plates, strips or profile shapes.","1","Value","2017","2017",0.026,,
"BRA","Brazil","PRY","Paraguay","4413","4413: Densified wood, in blocks, plates, strips or profile shapes.","1","Value","2018","2018",0.027,,
"BRA","Brazil","PRY","Paraguay","4413","4413: Densified wood, in blocks, plates, strips or profile shapes.","1","Value","2019","2019",0.027,,
"BRA","Brazil","PRY","Paraguay","4413","4413: Densified wood, in blocks, plates, strips or profile shapes.","1","Value","2020","2020",0.026,,
"BRA","Brazil","PRY","Paraguay","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","1","Value","2015","2015",0.021,,
"BRA","Brazil","PRY","Paraguay","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","1","Value","2016","2016",0.027,,
"BRA","Brazil","PRY","Paraguay","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","1","Value","2017","2017",0.027,,
"BRA","Brazil","PRY","Paraguay","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","1","Value","2018","2018",0.028,,
"BRA","Brazil","PRY","Paraguay","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","1","Value","2019","2019",0.028,,
"BRA","Brazil","PRY","Paraguay","6112","6112: Track suits, ski suits and swimwear, knitted or crocheted.","1","Value","2020","2020",0.027,,
"BRA","Brazil","PRY","Paraguay","0504","0504: Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.","1","Value","2015","2015",0.022,,
"BRA","Brazil","PRY","Paraguay","0504","0504: Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.","1","Value","2016","2016",0.026,,
"BRA","Brazil","PRY","Paraguay","0504","0504: Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.","1","Value","2017","2017",0.02,,
"BRA","Brazil","PRY","Paraguay","0504","0504: Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.","1","Value","2018","2018",0.018,,
"BRA","Brazil","PRY","Paraguay","0504","0504: Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.","1","Value","2019","2019",0.016,,
"BRA","Brazil","PRY","Paraguay","0504","0504: Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.","1","Value","2020","2020",0.014,,
"BRA","Brazil","PRY","Paraguay","3925","3925: Builders' ware of plastics, not elsewhere specified or included.","1","Value","2015","2015",0.009,,
"BRA","Brazil","PRY","Paraguay","3925","3925: Builders' ware of plastics, not elsewhere specified or included.","1","Value","2016","2016",0.009,,
"BRA","Brazil","PRY","Paraguay","3925","3925: Builders' ware of plastics, not elsewhere specified or included.","1","Value","2017","2017",0.051,,
"BRA","Brazil","PRY","Paraguay","3925","3925: Builders' ware of plastics, not elsewhere specified or included.","1","Value","2018","2018",0.051,,
"BRA","Brazil","PRY","Paraguay","3925","3925: Builders' ware of plastics, not elsewhere specified or included.","1","Value","2019","2019",0.051,,
"BRA","Brazil","PRY","Paraguay","3925","3925: Builders' ware of plastics, not elsewhere specified or included.","1","Value","2020","2020",0.051,,
"BRA","Brazil","PRY","Paraguay","4803","4803: Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surfac","1","Value","2015","2015",0.051,,
"BRA","Brazil","PRY","Paraguay","4803","4803: Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surfac","1","Value","2016","2016",0.058,,
"BRA","Brazil","PRY","Paraguay","4803","4803: Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surfac","1","Value","2017","2017",0.065,,
"BRA","Brazil","PRY","Paraguay","4803","4803: Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surfac","1","Value","2018","2018",0.066,,
"BRA","Brazil","PRY","Paraguay","4803","4803: Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surfac","1","Value","2019","2019",0.066,,
"BRA","Brazil","PRY","Paraguay","4803","4803: Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surfac","1","Value","2020","2020",0.065,,
"BRA","Brazil","PRY","Paraguay","6205","6205: Men's or boys' shirts.","1","Value","2015","2015",0.007,,
"BRA","Brazil","PRY","Paraguay","6205","6205: Men's or boys' shirts.","1","Value","2016","2016",0.009,,
"BRA","Brazil","PRY","Paraguay","6205","6205: Men's or boys' shirts.","1","Value","2017","2017",0.007,,
"BRA","Brazil","PRY","Paraguay","6205","6205: Men's or boys' shirts.","1","Value","2018","2018",0.007,,
"BRA","Brazil","PRY","Paraguay","6205","6205: Men's or boys' shirts.","1","Value","2019","2019",0.007,,
"BRA","Brazil","PRY","Paraguay","6205","6205: Men's or boys' shirts.","1","Value","2020","2020",0.008,,
"BRA","Brazil","PRY","Paraguay","9503","9503: Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds.","1","Value","2015","2015",0.039,,
"BRA","Brazil","PRY","Paraguay","9503","9503: Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds.","1","Value","2016","2016",0.051,,
"BRA","Brazil","PRY","Paraguay","9503","9503: Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds.","1","Value","2017","2017",0.04,,
"BRA","Brazil","PRY","Paraguay","9503","9503: Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds.","1","Value","2018","2018",0.036,,
"BRA","Brazil","PRY","Paraguay","9503","9503: Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds.","1","Value","2019","2019",0.032,,
"BRA","Brazil","PRY","Paraguay","9503","9503: Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds.","1","Value","2020","2020",0.028,,
"BRA","Brazil","PRY","Paraguay","5811","5811: Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading 58.10.","1","Value","2015","2015",0.019,,
"BRA","Brazil","PRY","Paraguay","5811","5811: Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading 58.10.","1","Value","2016","2016",0.016,,
