year,reporter,trade_flow,partner,hs_code,commodity,unit_type,quantity,net_weight,cif_value,fob_value
2023,Paraguay,imported_from,Brazil,070993,"Vegetables; pumpkins, squash and gourds (Cucurbita spp.), fresh or chilled",kg,898338.0,898338.0,115031.67,108173.22
2023,Paraguay,imported_from,Brazil,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",kg,4445248.3,4445248.3,424548.51,387065.09
2023,Paraguay,imported_from,Brazil,071010,"Vegetables; potatoes, uncooked or cooked by steaming or boiling in water, frozen",kg,2500.0,2500.0,154.56,130.0
2023,Paraguay,imported_from,Brazil,071290,"Vegetables; mixtures of vegetables n.e.c. in heading no. 0712, whole, cut, sliced, broken or in powder but not further prepared, dried",kg,80264.13,80264.13,234295.0,221216.2
2023,Paraguay,imported_from,Brazil,071310,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried",kg,210.0,210.0,519.45,505.69
2023,Paraguay,imported_from,Brazil,071320,"Vegetables, leguminous; chickpeas (garbanzos), shelled, whether or not skinned or split, dried",kg,20243.4,20243.4,53994.51,51975.66
2023,Paraguay,imported_from,Brazil,071333,"Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), shelled, whether or not skinned or split, dried",kg,203506.52,203506.52,248855.34,237183.75
2023,Paraguay,imported_from,Brazil,071340,"Vegetables, leguminous; lentils, shelled, whether or not skinned or split, dried",kg,36031.8,36031.8,80145.23,76965.83
2023,Paraguay,imported_from,Brazil,071410,"Vegetable roots and tubers; manioc (cassava), with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",kg,14000.0,14000.0,2220.25,2100.0
2023,Paraguay,imported_from,Brazil,071420,"Vegetable roots and tubers; sweet potatoes, with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",kg,3471430.0,3471430.0,493309.77,468905.08
2023,Paraguay,imported_from,Brazil,080111,"Nuts, edible; coconuts, desiccated",kg,17044.4,17044.4,18875.77,18104.77
2023,Paraguay,imported_from,Brazil,080112,"Nuts, edible; coconuts, in the inner shell (endocarp)",kg,304065.0,304065.0,120897.87,114598.92
2023,Paraguay,imported_from,Brazil,080132,"Nuts, edible; cashew nuts, fresh or dried, shelled",kg,5103.0,5103.0,40873.61,38869.6
2023,Paraguay,imported_from,Brazil,080410,"Fruit, edible; dates, fresh or dried",kg,145949.0,145949.0,14377.39,13877.74
2023,Paraguay,imported_from,Brazil,080430,"Fruit, edible; pineapples, fresh or dried",kg,1070510.0,1070510.0,190049.79,181002.0
2023,Paraguay,imported_from,Brazil,080440,"Fruit, edible; avocados, fresh or dried",kg,678610.0,678610.0,109605.94,104255.1
2023,Paraguay,imported_from,Brazil,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",kg,498897.0,498897.0,83451.01,79494.0
2023,Paraguay,imported_from,Brazil,080510,"Fruit, edible; oranges, fresh or dried",kg,2921510.0,2921510.0,410368.49,386673.15
2023,Paraguay,imported_from,Brazil,080521,"Fruit, edible; mandarins (including tangerines and satsumas), fresh or dried",kg,63430.0,63430.0,7614.8,6680.0
2023,Paraguay,imported_from,Brazil,080540,"Fruit, edible; grapefruit and pomelos, fresh or dried",kg,3109.0,3109.0,538.16,513.0
2023,Paraguay,imported_from,Brazil,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia, Citrus latifolia), fresh or dried",kg,2969860.0,2969860.0,473025.59,449050.26
2023,Paraguay,imported_from,Brazil,080610,"Fruit, edible; grapes, fresh",kg,629040.0,629040.0,262522.23,250138.55
2023,Paraguay,imported_from,Brazil,080620,"Fruit, edible; grapes, dried",kg,1560.0,1560.0,5616.32,5429.7
2023,Paraguay,imported_from,Brazil,080711,"Fruit, edible; watermelons, fresh",kg,2130930.0,2130930.0,149520.67,133481.88
2023,Paraguay,imported_from,Brazil,080719,"Fruit, edible; melons, other than watermelons, fresh",kg,418224.0,418224.0,92001.88,87690.6
2023,Paraguay,imported_from,Brazil,080720,"Fruit, edible; papaws (papayas), fresh",kg,1697690.0,1697690.0,291173.29,277154.4
2023,Paraguay,imported_from,Brazil,080810,"Fruit, edible; apples, fresh",kg,135120.0,135120.0,22343.64,21285.9
2023,Paraguay,imported_from,Brazil,080830,"Fruit, edible; pears, fresh",kg,1725.0,1725.0,362.11,345.0
2023,Paraguay,imported_from,Brazil,080930,"Fruit, edible; peaches, including nectarines, fresh",kg,246756.0,246756.0,70680.69,67299.65
2023,Paraguay,imported_from,Brazil,080940,"Fruit, edible; plums and sloes, fresh",kg,402462.0,402462.0,115122.07,109663.8
2023,Paraguay,imported_from,Brazil,081010,"Fruit, edible; strawberries, fresh",kg,37661.0,37661.0,16034.35,15235.2
2023,Paraguay,imported_from,Brazil,081040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",kg,31008.0,31008.0,9000.96,8588.25
2023,Paraguay,imported_from,Brazil,081050,"Fruit, edible; kiwifruit, fresh",kg,394985.0,394985.0,120643.0,114980.95
2023,Paraguay,imported_from,Brazil,081060,"Fruit, edible; durians, fresh",kg,300.0,300.0,42.04,40.0
2023,Paraguay,imported_from,Brazil,081070,"Fruit, edible; persimmons, fresh",kg,9999.0,9999.0,2942.17,2805.3
2023,Paraguay,imported_from,Brazil,081090,"Fruit, edible; fruits n.e.c. in heading no. 0801 to 0810, fresh",kg,329952.0,329952.0,81277.91,77455.8
2023,Paraguay,imported_from,Brazil,081190,"Fruit, edible; fruit and nuts n.e.c. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter",kg,2214.1,2214.1,11212.24,10804.2
2023,Paraguay,imported_from,Brazil,081320,"Fruit, edible; prunes, dried",kg,864.0,864.0,5449.95,5272.95
2023,Paraguay,imported_from,Brazil,090111,Coffee; not roasted or decaffeinated,kg,633569.08,633569.08,1964349.35,1902127.73
2023,Paraguay,imported_from,Brazil,090121,"Coffee; roasted, not decaffeinated",kg,295089.0,295089.0,2144715.62,2062840.9
2023,Paraguay,imported_from,Brazil,090122,"Coffee; roasted, decaffeinated",kg,4205.4,4205.4,47333.29,45327.09
2023,Paraguay,imported_from,Brazil,090190,"Coffee; husks and skins, coffee substitutes containing coffee in any proportion",kg,5.6,5.6,111.35,68.96
2023,Paraguay,imported_from,Brazil,090300,Mate,kg,117556.66,117556.66,274388.11,265208.19
2023,Paraguay,imported_from,Brazil,090411,"Spices; pepper (of the genus piper), neither crushed nor ground",kg,53500.0,53500.0,184688.82,174020.0
2023,Paraguay,imported_from,Brazil,090412,"Spices; pepper (of the genus piper), crushed or ground",kg,2500.0,2500.0,8900.15,8280.0
2023,Paraguay,imported_from,Brazil,090421,"Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground",kg,90.0,90.0,879.47,859.5
2023,Paraguay,imported_from,Brazil,090422,"Spices; fruits of the genus Capsicum or Pimenta, crushed or ground",kg,12850.0,12850.0,29373.67,26718.5
2023,Paraguay,imported_from,Brazil,090620,"Spices; cinnamon and cinnamon-tree flowers, crushed or ground",kg,9200.0,9200.0,33010.18,29855.0
2023,Paraguay,imported_from,Brazil,090710,"Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground",kg,300.0,300.0,3490.01,3363.0
2023,Paraguay,imported_from,Brazil,090811,"Spices; nutmeg, neither crushed nor ground",kg,4.9,4.9,151.68,146.7
2023,Paraguay,imported_from,Brazil,090812,"Spices; nutmeg, crushed or ground",kg,720.0,720.0,11342.11,10671.8
2023,Paraguay,imported_from,Brazil,090931,"Spices; cumin seeds, neither crushed nor ground",kg,500.0,500.0,4869.62,4600.0
2023,Paraguay,imported_from,Brazil,090932,"Spices; cumin seeds, crushed or ground",kg,5000.0,5000.0,13683.54,12760.0
2023,Paraguay,imported_from,Brazil,090961,"Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground",kg,5000.84,5000.84,16869.85,16201.0
2023,Paraguay,imported_from,Brazil,091020,Spices; saffron,kg,53.2,53.2,371.18,355.05
2023,Paraguay,imported_from,Brazil,091030,Spices; turmeric (curcuma),kg,2000.0,2000.0,4897.15,4420.0
2023,Paraguay,imported_from,Brazil,091099,Spices; n.e.c. in heading no. 0910,kg,700.0,700.0,2433.56,2345.0
2023,Paraguay,imported_from,Brazil,100111,"Cereals; wheat and meslin, durum wheat, seed",kg,200000.0,200000.0,154660.75,139575.0
2023,Paraguay,imported_from,Brazil,100191,"Cereals; wheat and meslin, other than durum wheat, seed",kg,10015.0,10015.0,13196.12,11012.0
2023,Paraguay,imported_from,Brazil,100199,"Cereals; wheat and meslin, other than durum wheat, other than seed",kg,189020.0,189020.0,52990.98,46045.72
2023,Paraguay,imported_from,Brazil,100490,"Cereals; oats, other than seed",kg,175000.0,175000.0,132690.0,119000.0
2023,Paraguay,imported_from,Brazil,100510,"Cereals; maize (corn), seed",kg,18181700.0,18181700.0,109654771.1,106286618.83
2023,Paraguay,imported_from,Brazil,100590,"Cereals; maize (corn), other than seed",kg,747627.4,747627.4,641471.03,600994.84
2023,Paraguay,imported_from,Brazil,100610,Cereals; rice in the husk (paddy or rough),kg,85320.0,85320.0,51664.26,32594.88
2023,Paraguay,imported_from,Brazil,100620,Cereals; husked (brown) rice,kg,252362.0,252362.0,165426.89,130296.47
2023,Paraguay,imported_from,Brazil,100630,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",kg,195162.0,195162.0,171465.99,156677.12
2023,Paraguay,imported_from,Brazil,100640,"Cereals; rice, broken",kg,1.0,1.0,5.62,2.0
2023,Paraguay,imported_from,Brazil,100710,"Cereals; grain sorghum, seed",kg,108177.0,108177.0,610229.81,584386.59
2023,Paraguay,imported_from,Brazil,100821,"Cereals; millet, seed",kg,31260.0,31260.0,94709.49,90759.49
2023,Paraguay,imported_from,Brazil,100830,Cereals; canary seeds,kg,8250.0,8250.0,13455.29,12916.3
2023,Paraguay,imported_from,Brazil,100850,Cereals; quinoa (Chenopodium quinoa),kg,5.4,5.4,38.95,38.33
2023,Paraguay,imported_from,Brazil,100890,Cereals; n.e.c. in chapter 10,kg,37985.0,37985.0,181059.56,176251.15
2023,Paraguay,imported_from,Brazil,110100,Wheat or meslin flour,kg,32100.0,32100.0,16692.51,16050.5
2023,Paraguay,imported_from,Brazil,110220,Cereal flour; of maize (corn),kg,68205.2,68205.2,44097.25,42154.34
2023,Paraguay,imported_from,Brazil,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",kg,4413.2,4413.2,4590.83,4244.57
2023,Paraguay,imported_from,Brazil,110311,Cereal groats and meal; of wheat,kg,300.0,300.0,435.35,423.82
2023,Paraguay,imported_from,Brazil,110313,Cereal groats and meal; of maize (corn),kg,3322050.0,3322050.0,1330386.21,1126111.8
2023,Paraguay,imported_from,Brazil,110412,"Cereal grains; rolled or flaked, of oats",kg,439561.0,439561.0,629198.35,578427.77
2023,Paraguay,imported_from,Brazil,110419,"Cereal grains; rolled or flaked, other than oats",kg,8597.5,8597.5,8139.16,7818.91
2023,Paraguay,imported_from,Brazil,110423,"Cereal grains; worked (e.g. hulled, pearled, sliced or kibbled) of maize (corn)",kg,7092.53,7092.53,9131.08,8844.59
2023,Paraguay,imported_from,Brazil,110429,"Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006",kg,24004.8,24004.8,63536.25,57676.92
2023,Paraguay,imported_from,Brazil,110520,"Flakes, granules and pellets; of potatoes",kg,36432.2,36432.2,157648.29,152991.45
2023,Paraguay,imported_from,Brazil,110620,"Flour, meal and powder; of sago or of roots or tubers of heading no. 0714",kg,56520.9,56520.9,84955.45,81222.14
2023,Paraguay,imported_from,Brazil,110630,"Flour, meal and powder; of the products of chapter 8",kg,6611.59,6611.59,38968.2,36695.91
2023,Paraguay,imported_from,Brazil,110710,Malt; not roasted,kg,23601.0,23601.0,23432.32,21024.81
2023,Paraguay,imported_from,Brazil,110812,Starch; maize (corn) starch,kg,342717.0,342717.0,325616.29,276298.5
2023,Paraguay,imported_from,Brazil,110813,Starch; potato,kg,1.0,1.0,6.01,1.0
2023,Paraguay,imported_from,Brazil,110814,Starch; manioc (cassava),kg,3282572.5,3282572.5,3278896.02,3108413.94
2023,Paraguay,imported_from,Brazil,110820,Inulin,kg,2.5,2.5,35.44,2.0
2023,Paraguay,imported_from,Brazil,120110,"Soya beans; seed, whether or not broken",kg,3408690.0,3408690.0,4545540.71,4199597.19
2023,Paraguay,imported_from,Brazil,120190,"Soya beans; other than seed, whether or not broken",kg,5000002.3,5000002.3,2342075.01,2200011.55
2023,Paraguay,imported_from,Brazil,120230,"Ground-nuts; seed, not roasted or otherwise cooked, whether or not shelled or broken",kg,3.05,3.05,154.26,100.0
2023,Paraguay,imported_from,Brazil,120242,"Ground-nuts; other than seed, not roasted or otherwise cooked, shelled, whether or not broken,",kg,169485.0,169485.0,275412.5,260703.24
2023,Paraguay,imported_from,Brazil,120400,"Oil seeds; linseed, whether or not broken",kg,5.4,5.4,32.33,31.81
2023,Paraguay,imported_from,Brazil,120600,"Oil seeds; sunflower seeds, whether or not broken",kg,26300.0,26300.0,28377.71,27265.4
2023,Paraguay,imported_from,Brazil,120740,"Oil seeds; sesamum seeds, whether or not broken",kg,62101.5,62101.5,101251.92,92530.0
2023,Paraguay,imported_from,Brazil,120770,"Oil seeds; melon seeds, whether or not broken",kg,224.543,224.543,74829.57,73800.45
2023,Paraguay,imported_from,Brazil,120799,"Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",kg,5.4,5.4,46.83,46.09
2023,Paraguay,imported_from,Brazil,120810,Flours and meals; of soya beans,kg,70000.0,70000.0,69575.0,62500.0
2023,Paraguay,imported_from,Brazil,120890,Flours and meals of oil seeds or oleaginous fruits; excluding soya beans and mustard seeds,kg,546.0,546.0,1106.56,1060.1
2023,Paraguay,imported_from,Brazil,120922,"Seeds of forage plants; clover (Trifolium spp.) seeds, of a kind used for sowing",kg,8.0,8.0,391.34,48.0
2023,Paraguay,imported_from,Brazil,120925,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing",kg,4.0,4.0,65.22,8.0
2023,Paraguay,imported_from,Brazil,120929,"Seeds of forage plants; other than lucerne, clover, fescue, Kentucky blue grass, and rye grass seeds, of a kind used for sowing",kg,1699980.0,1699980.0,6047714.97,5912040.04
2023,Paraguay,imported_from,Brazil,120991,"Seeds; vegetable seeds, of a kind used for sowing",kg,11524.2,11524.2,892527.89,863361.91
2023,Paraguay,imported_from,Brazil,120999,"Seeds; n.e.c. in heading 1209, of a kind used for sowing",kg,140.626,140.626,32220.31,31018.05
2023,Paraguay,imported_from,Brazil,121120,"Ginseng roots, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",kg,5.0,5.0,42.53,26.45
2023,Paraguay,imported_from,Brazil,121190,"Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",kg,23683.0,23683.0,108553.94,101090.86
2023,Paraguay,imported_from,Brazil,121490,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",kg,30000.0,30000.0,9781.67,7506.6
2023,Paraguay,imported_from,Brazil,130190,"Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301",kg,27669.0,27669.0,73019.79,65659.24
2023,Paraguay,imported_from,Brazil,130219,Vegetable saps and extracts; n.e.c. in item no. 1302.1,kg,3458.95,3458.95,110937.04,101536.36
2023,Paraguay,imported_from,Brazil,130220,Pectic substances; pectinates and pectates,kg,2220.0,2220.0,18267.0,17476.51
2023,Paraguay,imported_from,Brazil,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",kg,1500.0,1500.0,17459.18,16455.0
2023,Paraguay,imported_from,Brazil,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",kg,15000.4,15000.4,116931.91,113001.2
2023,Paraguay,imported_from,Brazil,150190,Poultry fat; other than that of heading 0209 or 1503,kg,60118.4,60118.4,72877.94,61146.15
2023,Paraguay,imported_from,Brazil,150210,Tallow; other than those of heading 1503,kg,9791.57,9791.57,15701.33,13958.42
2023,Paraguay,imported_from,Brazil,150790,"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified",kg,825157.0,825157.0,1019620.28,934435.99
2023,Paraguay,imported_from,Brazil,151190,"Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified",kg,54936.7,54936.7,105784.17,98872.79
2023,Paraguay,imported_from,Brazil,151319,"Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified",kg,28199.3,28199.3,253799.13,240603.32
2023,Paraguay,imported_from,Brazil,151321,"Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified",kg,3132.0,3132.0,6745.54,6391.44
2023,Paraguay,imported_from,Brazil,151329,"Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",kg,15670.802,15670.802,31220.77,29333.16
2023,Paraguay,imported_from,Brazil,151419,"Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",kg,1832.0,1832.0,12452.0,11700.0
2023,Paraguay,imported_from,Brazil,151519,"Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",kg,3408.76,3408.76,26378.64,24987.08
2023,Paraguay,imported_from,Brazil,151521,"Vegetable oils; maize (corn) oil and its fractions, crude, not chemically modified",kg,1273100.0,1273100.0,1051062.98,997935.5
2023,Paraguay,imported_from,Brazil,151529,"Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",kg,570.0,570.0,1309.05,1274.36
2023,Paraguay,imported_from,Brazil,151530,"Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",kg,2310.0,2310.0,6293.55,5640.91
2023,Paraguay,imported_from,Brazil,151550,"Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",kg,24.0,24.0,318.95,307.82
2023,Paraguay,imported_from,Brazil,151590,"Fixed vegetable fats and oils and their fractions n.e.c. in heading 1515; other than linseed, maize (corn), castor, sesame, microbial oils, whether or not refined, but not chemically modified",kg,7103.4,7103.4,29538.85,26670.0
2023,Paraguay,imported_from,Brazil,151610,"Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",kg,10000.0,10000.0,19592.5,18500.0
2023,Paraguay,imported_from,Brazil,151620,"Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",kg,654078.0,654078.0,1316074.08,1246477.41
2023,Paraguay,imported_from,Brazil,151710,Margarine; excluding liquid margarine,kg,1001740.0,1001740.0,1674641.1,1582326.98
2023,Paraguay,imported_from,Brazil,151790,"Edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, n.e.c. in heading 1517, other than edible fats and oils or their fractions of heading 15.16",kg,801249.0,801249.0,1291909.05,1159520.14
2023,Paraguay,imported_from,Brazil,151800,"Animal, vegetable or microbial fats, oils and their fractions; boiled, oxidised, dehydrated or otherwise chemically modified, excluding those of heading no. 1516, inedible mixtures or preparations of fats, oils or their fractions, n.e.c. in chapter 15",kg,537765.6,537765.6,964982.63,890591.68
2023,Paraguay,imported_from,Brazil,152000,"Glycerol, crude; glycerol waters and glycerol lyes",kg,25583.415,25583.415,27715.7,24368.8
2023,Paraguay,imported_from,Brazil,152110,Vegetable waxes (other than triglycerides); whether or not refined or coloured,,0.0,,16710.47,15839.59
2023,Paraguay,imported_from,Brazil,152190,"Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured",kg,288.0,288.0,4505.54,3780.64
2023,Paraguay,imported_from,Brazil,160100,"Meat preparations; sausages and similar products, of meat, meat offal, blood or insects, and food preparations based on these products",kg,4502420.0,4502420.0,6089918.63,5926434.95
2023,Paraguay,imported_from,Brazil,160231,"Meat preparations; of turkeys, prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",kg,114255.0,114255.0,500225.81,472618.69
2023,Paraguay,imported_from,Brazil,160232,"Meat preparations; of the poultry of heading no. 0105, (i.e. of fowls of the species Gallus domesticus)",kg,647219.9,647219.9,1902919.62,1752645.88
2023,Paraguay,imported_from,Brazil,160241,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved (excluding homogenised preparations)",kg,287266.0,287266.0,869962.37,818073.56
2023,Paraguay,imported_from,Brazil,160242,"Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved (excluding homogenised preparations)",kg,110860.0,110860.0,343860.99,329924.0
2023,Paraguay,imported_from,Brazil,160249,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, n.e.c. in heading no. 1602",kg,1823030.0,1823030.0,3929185.86,3767849.93
2023,Paraguay,imported_from,Brazil,160250,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved (excluding livers and homogenised preparations)",kg,514166.0,514166.0,1850769.83,1792425.69
2023,Paraguay,imported_from,Brazil,160413,"Fish preparations; sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",kg,163258.0,163258.0,694040.83,656575.18
2023,Paraguay,imported_from,Brazil,160414,"Fish preparations; tunas, skipjack tuna and bonito (Sarda spp.), prepared or preserved, whole or in pieces (but not minced)",kg,44595.6,44595.6,256410.63,242955.62
2023,Paraguay,imported_from,Brazil,160420,"Fish preparations; fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved",kg,28287.3,28287.3,111588.38,105644.67
2023,Paraguay,imported_from,Brazil,160561,"Aquatic invertebrates; sea cucumbers, prepared or preserved",kg,1.1,1.1,49.64,23.9
2023,Paraguay,imported_from,Brazil,170230,"Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",kg,658861.0,658861.0,466678.39,394024.64
2023,Paraguay,imported_from,Brazil,170290,"Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",kg,514027.0,514027.0,446582.43,393293.09
2023,Paraguay,imported_from,Brazil,170310,"Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar",kg,2324.0,2324.0,1383.8,1364.99
2023,Paraguay,imported_from,Brazil,170410,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",kg,1145483.05,1145483.05,3133454.62,2970477.14
2023,Paraguay,imported_from,Brazil,170490,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",kg,7757999.85,7757999.85,16361980.54,15757878.4
2023,Paraguay,imported_from,Brazil,180500,"Cocoa; powder, not containing added sugar or other sweetening matter",kg,270783.0,270783.0,1051959.04,996880.95
2023,Paraguay,imported_from,Brazil,180610,"Cocoa; powder, containing added sugar or other sweetening matter",kg,69363.7,69363.7,217980.2,207764.6
2023,Paraguay,imported_from,Brazil,180620,"Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",kg,438661.42,438661.42,1108676.51,1057702.6
2023,Paraguay,imported_from,Brazil,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",kg,80780.34,80780.34,490899.13,468760.88
2023,Paraguay,imported_from,Brazil,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",kg,601928.3,601928.3,2973870.9,2860848.3
2023,Paraguay,imported_from,Brazil,180690,Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18,kg,3300741.62,3300741.62,11124308.712,10589100.62
2023,Paraguay,imported_from,Brazil,190110,"Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",kg,176322.0,176322.0,440534.54,421335.54
2023,Paraguay,imported_from,Brazil,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",kg,615222.92,615222.92,816595.07,767463.78
2023,Paraguay,imported_from,Brazil,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",kg,1366973.2,1366973.2,2704723.03,2611701.72
2023,Paraguay,imported_from,Brazil,190211,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",kg,31591.0,31591.0,46433.14,42195.63
2023,Paraguay,imported_from,Brazil,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",kg,859350.0,859350.0,755177.6,661975.4
2023,Paraguay,imported_from,Brazil,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",kg,25891.3,25891.3,75255.84,67896.26
2023,Paraguay,imported_from,Brazil,190230,"Food preparations; pasta (excluding stuffed), cooked or otherwise prepared",kg,893841.8,893841.8,1945393.82,1886572.19
2023,Paraguay,imported_from,Brazil,190300,"Food preparations; tapioca and substitutes thereof, prepared from starch in the form of flakes, grains, pearls, siftings or similar",kg,185219.0,185219.0,238937.7,225639.22
2023,Paraguay,imported_from,Brazil,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,kg,2107853.05,2107853.05,6049042.13,5690651.48
2023,Paraguay,imported_from,Brazil,190420,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,kg,71967.38,71967.38,317777.98,300747.09
2023,Paraguay,imported_from,Brazil,190430,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",kg,955.0,955.0,1072.87,1036.95
2023,Paraguay,imported_from,Brazil,190490,"Food preparations; cereal or cereal products (excluding maize), in grain form, pre-cooked or otherwise prepared",kg,46251.89,46251.89,145523.758,135952.69
2023,Paraguay,imported_from,Brazil,190520,"Food preparations; gingerbread and the like, whether or not containing cocoa",kg,499085.2,499085.2,2114754.58,1916201.09
2023,Paraguay,imported_from,Brazil,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",kg,9174964.07,9174964.07,16399393.704,15303446.79
2023,Paraguay,imported_from,Brazil,190532,"Food preparations; waffles and wafers, whether or not containing cocoa",kg,2735891.21,2735891.21,8554731.11,8126227.04
2023,Paraguay,imported_from,Brazil,190540,"Food preparations; rusks, toasted bread and similar toasted products, whether or not containing cocoa",kg,98549.7,98549.7,365120.43,339783.05
2023,Paraguay,imported_from,Brazil,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",kg,1996466.35,1996466.35,5213106.658,4810834.77
2023,Paraguay,imported_from,Brazil,200110,"Vegetable preparations; cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",kg,269800.0,269800.0,770647.46,731230.61
2023,Paraguay,imported_from,Brazil,200190,"Vegetable preparations; vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid (excluding cucumbers and gherkins)",kg,12465.8,12465.8,75025.56,71563.94
2023,Paraguay,imported_from,Brazil,200210,"Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",kg,642.12,642.12,5159.55,5047.39
2023,Paraguay,imported_from,Brazil,200290,"Vegetable preparations; tomatoes, (other than whole or in pieces), prepared or preserved otherwise than by vinegar or acetic acid",kg,961549.0,961549.0,944256.35,897455.86
