reporter,hs_code,bound_tariff,commodity
Paraguay,283010,35.0,Sodium sulphides
Paraguay,283020,35.0,Zinc sulphide
Paraguay,283030,35.0,Cadmium sulphide
Paraguay,283090,35.0,"Sulphides (excl. sodium, zinc and cadmium); polysulphides, whether or not chemically defined"
Paraguay,283110,35.0,Dithionite and sulfoxylate of sodium
Paraguay,283190,35.0,Dithionites and sulfoxylates (excl. sodium)
Paraguay,283210,35.0,Sodium sulphites
Paraguay,283220,35.0,Sulphites (excl. sodium)
Paraguay,283230,35.0,Thiosulphates
Paraguay,283311,35.0,Disodium sulphate
Paraguay,283319,35.0,Sodium sulphates (excl. disodium)
Paraguay,283321,35.0,Sulphate of magnesium
Paraguay,283322,35.0,Sulphate of aluminium
Paraguay,283323,35.0,Sulphates of chromium
Paraguay,283324,35.0,Sulphates of nickel
Paraguay,283325,35.0,Sulphates of copper
Paraguay,283326,35.0,Sulphate of zinc
Paraguay,283327,35.0,Sulphate of barium
Paraguay,283329,35.0,"Sulphates (excl. of sodium, magnesium, aluminium, chromium, nickel, copper, zinc and barium)"
Paraguay,283330,35.0,Alums
Paraguay,283340,35.0,"Peroxosulphates ""persulphates"""
Paraguay,283410,35.0,Nitrites
Paraguay,283421,35.0,Nitrate of potassium
Paraguay,283429,35.0,Nitrates (excl. of potassium)
Paraguay,283510,35.0,"Phosphinates ""hypophosphites"" and phosphonates ""phosphites"""
Paraguay,283522,35.0,Mono- or disodium phosphate
Paraguay,283523,35.0,Phosphate of trisodium
Paraguay,283524,35.0,Phosphates of potassium
Paraguay,283525,35.0,"Calcium hydrogenorthophosphate ""dicalcium phosphate"""
Paraguay,283526,35.0,"Phosphates of calcium (excl. calcium hydrogenorthophosphate ""dicalcium phosphate"")"
Paraguay,283529,35.0,"Phosphates (excl. phosphates of monosodium, disodium, trisodium, of potassium and of calcium)"
Paraguay,283531,35.0,"Sodium triphosphate ""sodium tripolyphosphate"", whether or not chemically defined"
Paraguay,283539,35.0,"Polyphosphates, whether or not chemically defined (excl. sodium triphosphate ""sodium tripolyphosphate"")"
Paraguay,283610,35.0,Commercial ammonium carbonate and other ammonium carbonates
Paraguay,283620,35.0,Disodium carbonate
Paraguay,283630,35.0,"Sodium hydrogencarbonate ""sodium bicarbonate"""
Paraguay,283640,35.0,Potassium carbonates
Paraguay,283650,35.0,Calcium carbonate
Paraguay,283660,35.0,Barium carbonate
Paraguay,283670,35.0,Lead carbonates
Paraguay,283691,35.0,Lithium carbonates
Paraguay,283692,35.0,Strontium carbonate
Paraguay,283699,35.0,"Carbonates and peroxocarbonates ""percarbonates"" (excl. commercial ammonium carbonate and other ammonium carbonates, disodium carbonate, sodium hydrogencarbonate ""sodium bicarbonate"", potassium carbonates, calcium carbonate, barium carbonate, lead carbonate, lithium carbonates and strontium carbonate)"
Paraguay,283711,35.0,Sodium cyanide
Paraguay,283719,35.0,Cyanides and oxycyanides (excl. sodium)
Paraguay,283720,35.0,Complex cyanides
Paraguay,283800,35.0,"Fulminates, cyanates and thiocyanates"
Paraguay,283911,35.0,"Metasilicates of sodium, incl. commercial metasilicates"
Paraguay,283919,35.0,"Silicates of sodium, incl. commercial silicates (excl. sodium metasilicates)"
Paraguay,283920,35.0,"Silicates of potassium, incl. commercial silicates"
Paraguay,283990,35.0,"Silicates, incl. commercial alkali metal silicates (excl. sodium and potassium silicates)"
Paraguay,284011,35.0,"Anhydrous disodium tetraborate ""refined borax"""
Paraguay,284019,35.0,"Disodium tetraborate ""refined borax"" (excl. anhydrous)"
Paraguay,284020,35.0,"Borates (excl. disodium tetraborate ""refined borax"")"
Paraguay,284030,35.0,"Peroxoborates ""perborates"""
Paraguay,284110,35.0,Aluminates
Paraguay,284120,35.0,Chromates of zinc or of lead
Paraguay,284130,35.0,Sodium dichromate
Paraguay,284150,35.0,Chromates and dichromates; peroxochromates (excl. chromates of zinc or of lead and sodium dichromate)
Paraguay,284161,35.0,Potassium permanganate
Paraguay,284169,35.0,"Manganites, manganates and permanganates (excl. potassium permanganate)"
Paraguay,284170,35.0,Molybdates
Paraguay,284180,35.0,"Tungstates ""wolframates"""
Paraguay,284190,35.0,"Salts of oxometallic or peroxometallic acids (excl. aluminates, chromates, dichromates, peroxochromates, manganites, manganates, permanganates, molybdates and tungstates ""wolframamtes"")"
Paraguay,284210,35.0,"Double or complex silicates of inorganic acids or peroxoacids, incl. aluminosilicates whether or not chemically defined"
Paraguay,284290,35.0,"Salts of inorganic acids or peroxoacids (excl. of oxometallic or peroxometallic acids, double or complex silicates [incl. aluminosilicates whether or not chemically defined] and azides)"
Paraguay,284310,35.0,Colloidal precious metals
Paraguay,284321,35.0,Silver nitrate
Paraguay,284329,35.0,"Silver compounds, inorganic or organic, whether or not chemically defined (excl. silver nitrate)"
Paraguay,284330,35.0,"Gold compounds, inorganic or organic, whether or not chemically defined"
Paraguay,284390,35.0,"Inorganic or organic compounds of precious metals, whether or not chemically defined (excl. silver and gold); amalgams of precious metals"
Paraguay,284410,35.0,"Natural uranium and its compounds; alloys, dispersions, incl. cermets, ceramic products and mixtures containing natural uranium or natural uranium compound [Euratom]"
Paraguay,284420,35.0,"Uranium enriched in U 235 and its compounds: plutonium and its compounds; alloys, dispersions, incl. cermets, ceramic products and mixtures containing uranium enriched in U 235, plutonium or compounds of these products [Euratom]"
Paraguay,284430,35.0,"Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions, incl. cermets, ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products"
Paraguay,284440,35.0,"Radioactive elements, isotopes and compounds, and alloys and dispersions, incl. cermets, ceramic products and mixtures, containing these elements, isotopes and compounds; radioactive residues (excl. natural uranium, uranium enriched and depleted in U 235; plutonium, thorium and compounds of these products)"
Paraguay,284450,35.0,"Spent ""irradiated"" fuel elements ""cartridges"" of nuclear reactors [Euratom]"
Paraguay,284510,35.0,"Heavy water ""deuterium oxide"" [Euratom]"
Paraguay,284590,35.0,"Nonradioactive isotopes; inorganic or organic compounds of such isotopes, whether or not chemically defined (excl. heavy water ""deuterium oxide"")"
Paraguay,284610,35.0,Cerium compounds
Paraguay,284690,35.0,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals (excl. cerium)"
Paraguay,284700,35.0,"Hydrogen peroxide, whether or not solidified with urea"
Paraguay,284800,35.0,"Phosphides, whether or not chemically defined (excl. ferrophosphorus)"
Paraguay,284910,35.0,"Carbides of calcium, whether or not chemically defined"
Paraguay,284920,35.0,"Carbides of silicon, whether or not chemically defined"
Paraguay,284990,35.0,"Carbides, whether or not chemically defined (excl. of calcium or silicon)"
Paraguay,285000,35.0,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined (excl. compounds which are also carbides of heading 2849)"
Paraguay,285100,35.0,"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; liquid air, whether or not rare gases have been removed; compressed air; amalgams (other than amalgams of precious metals)"
Paraguay,290110,35.0,Saturated acyclic hydrocarbons
Paraguay,290121,35.0,Ethylene
Paraguay,290122,35.0,"Propene ""propylene"""
Paraguay,290123,35.0,"Butene ""butylene"" and isomers thereof"
Paraguay,290124,35.0,"Buta-1,3-diene and isoprene"
Paraguay,290129,35.0,"Hyrocarbons, acyclic, unsaturated (excl. ethylene, propene ""propylene"", butene ""butylene"" and isomers thereof and Buta-1,3-diene and isoprene)"
Paraguay,290211,35.0,Cyclohexane
Paraguay,290219,35.0,"Cyclanes, cyclenes and cycloterpenes (excl. cyclohexane)"
Paraguay,290220,35.0,Benzene
Paraguay,290230,35.0,Toluene
Paraguay,290241,35.0,o-Xylene
Paraguay,290242,35.0,m-Xylene
Paraguay,290243,35.0,p-Xylene
Paraguay,290244,35.0,Mixed xylene isomers
Paraguay,290250,35.0,Styrene
Paraguay,290260,35.0,Ethylbenzene
Paraguay,290270,35.0,Cumene
Paraguay,290290,35.0,"Cyclic hydrocarbons (excl. cyclanes, cyclenes, benzene, toluene, xylenes, styrene, ethylbenzene and cumene)"
Paraguay,290311,35.0,"Chloromethane ""methyl chloride"" and chloroethane ""ethyl chloride"""
Paraguay,290312,35.0,"Dichloromethane ""methylene chloride"""
Paraguay,290313,35.0,"Chloroform ""trichloromethane"""
Paraguay,290314,35.0,Carbon tetrachloride
Paraguay,290315,35.0,"1,2-Dichloroethane ""ethylene dichloride"""
Paraguay,290319,35.0,"Saturated chlorinated derivatives of acyclic hydrocarbons (excl. chloromethane ""methyl chloride"", chloroethane ""ethyl chloride"", dichloromethane ""methylene chloride"", chloroform ""trichloromethane"", carbon tetrachloride and 1,2-dichloroethane ""ethylene dichloride"")"
Paraguay,290321,35.0,"Vinyl chloride ""chloroethylene"""
Paraguay,290322,35.0,Trichloroethylene
Paraguay,290323,35.0,"Tetrachloroethylene ""perchloroethylene"""
Paraguay,290329,35.0,"Unsaturated chlorinated derivatives of acyclic hydrocarbons (excl. vinyl chloride ""chloroethylene"", trichloroethylene and tetrachloroethylene ""perchloroethylene"")"
Paraguay,290330,35.0,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons"
Paraguay,290341,35.0,Trichlorofluoromethane
Paraguay,290342,35.0,Dichlorodifluoromethane
Paraguay,290343,35.0,Trichlorotrifluoroethanes
Paraguay,290344,35.0,Dichlorotetrafluoroethanes and chloropentafluoroethane
Paraguay,290345,35.0,"Derivatives of acyclic hydrocarbons, perhalogenated only with fluorine and chlorine (excl. trichlorofluoromethane, dichlorodifluoromethane, trichlorotrifluoroethanes, dichlorotetrafluoroethanes and chloropentafluoroethane)"
Paraguay,290346,35.0,"Bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes"
Paraguay,290347,35.0,"Perhalogenated derivatives of acyclic hydrocarbons with two or more different halogens (excl. only fluorinated and chlorinated and bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes)"
Paraguay,290349,35.0,Halogenated derivatives of acyclic hydrocarbons with two or more different halogens (excl. perhalogenated derivatives)
Paraguay,290351,35.0,"1,2,3,4,5,6-Hexachlorocyclohexane"
Paraguay,290359,35.0,"Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons (excl. 1,2,3,4,5,6-hexachlorocyclohexane)"
Paraguay,290361,35.0,"Chlorobenzene, o-dichlorobenzene and p-dichlorobenzene"
Paraguay,290362,35.0,"Hexachlorobenzene and DDT ""1,1,1-trichloro-2,2-bis[p-chlorophenyl]ethane"""
Paraguay,290369,35.0,"Halogenated derivatives of aromatic hydrocarbons (excl. chlorobenzene, o-dichlorobenzene and p-dichlorobenzene, hexachlorobenzene and DDT ""1,1,1-trichloro-2,2-bis[p-chlorophenyl]ethane"")"
Paraguay,290410,35.0,"Derivatives of hydrocarbons containing only sulpho groups, their salts and ethyl esters"
Paraguay,290420,35.0,Derivatives of hydrocarbons containing only nitro or nitroso groups
Paraguay,290490,35.0,"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated (excl. those containing only sulpho, nitro or nitroso groups)"
Paraguay,290511,10.0,"Methanol ""methyl alcohol"""
Paraguay,290512,35.0,"Propan-1-ol ""propyl alcohol"" and propan-2-ol ""isopropyl alcohol"""
Paraguay,290513,35.0,"Butan-1-ol ""n-butyl alcohol"""
Paraguay,290514,35.0,"Butanols (excl. butan-1-ol ""n-butyl alcohol"")"
Paraguay,290515,35.0,"Pentanol ""amyl alcohol"" and isomers thereof"
Paraguay,290516,35.0,"Octanol ""octyl alcohol"" and isomers thereof"
Paraguay,290517,35.0,"Dodecan-1-ol ""lauryl alcohol"", hexadecan-1-ol ""cetyl alcohol"" and octadecan-1-ol ""stearyl alcohol"""
Paraguay,290519,35.0,"Saturated monohydric acyclic alcohols (excl. methanol ""methyl alcohol"", propan-1-ol ""propyl alcohol"", propan-2-ol ""isopropyl alcohol"", butanols, pentanol ""amyl alcohol"" and isomers thereof, octanol ""octyl alcohol"" and isomers thereof, dodecan-1-ol ""lauryl alcohol"", hexadecan-1-ol ""cetyl alcohol"" and octadecan-1-ol ""stearyl alcohol"")"
Paraguay,290522,35.0,Acyclic terpene alcohols
Paraguay,290529,35.0,Unsaturated monohydric acyclic alcohols (excl. acyclic terpene alcohols)
Paraguay,290531,35.0,"Ethylene glycol ""ethanediol"""
Paraguay,290532,35.0,"Propylene glycol ""propane-1,2-diol"""
Paraguay,290539,35.0,"Diols (excl. ethylene glycol ""ethanediol"" and propylene glycol ""propane-1,2-diol"")"
Paraguay,290541,35.0,"2-Ethyl-2-""hydroxymethyl"" propane-1,3-diol ""trimethylolpropane"""
Paraguay,290542,35.0,Pentaerythritol
Paraguay,290543,35.0,Mannitol
Paraguay,290544,35.0,"D-glucitol ""sorbitol"""
Paraguay,290545,35.0,Glycerol
Paraguay,290549,35.0,"Tri- and other polyhydric acyclic alcohols (excl. 2-ethyl-2-""hydroxymethyl"" propane-1,3-diol ""trimethylolpropane"", pentaerythritol, mannitol, d-glucitol ""sorbitol"" and glycerol)"
Paraguay,290551,35.0,"Ethchlorvynol ""INN"""
Paraguay,290559,35.0,"Halogenated, sulphonated, nitrated or nitrosated derivatives or acyclic alcohols (excl. ethchlorvynol ""INN"")"
Paraguay,290611,35.0,Menthol
Paraguay,290612,35.0,"Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols"
Paraguay,290613,35.0,Sterols and inositols
Paraguay,290614,35.0,Terpineols
Paraguay,290619,35.0,"Cyclanic, cyclenic or cycloterpenic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives (excl. menthol, cyclohexanol, methylcyclohexanols, dimethylcyclohexanols, sterols, inositols and terpineols)"
Paraguay,290621,35.0,Benzyl alcohol
Paraguay,290629,35.0,"Aromatic cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives (excl. benzyl alcohol)"
Paraguay,290711,35.0,"Phenol ""hydroxybenzene"" and its salts"
Paraguay,290712,35.0,Cresols and their salts
Paraguay,290713,35.0,"Octylphenol, nonylphenol and their isomers; salts thereof"
Paraguay,290714,35.0,Xylenols and their salts
Paraguay,290715,35.0,Naphthols and their salts
Paraguay,290719,35.0,"Monophenols (excl. phenol ""hydroxybenzene"" and its salts, cresols and their salts, octylphenol, nonylphenol and their isomers and salts thereof, xylenols and their salts and naphthols and their salts)"
