reporter,year,hs_code,applied_tariff,commodity
Brazil,2023,30483,8.0,"Frozen fillets of flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae"""
Brazil,2023,30484,8.0,"Frozen fillets of swordfish ""Xiphias gladius"""
Brazil,2023,30485,8.0,"Frozen fillets of toothfish ""Dissostichus spp."""
Brazil,2023,30486,8.0,"Frozen fillets of herring ""Clupea harengus, Clupea pallasii"""
Brazil,2023,30487,8.0,"Frozen fillets of tuna ""of the genus Thunnus"", skipjack or stripe-bellied bonito ""Euthynnus [Katsuwonus] pelamis"""
Brazil,2023,30488,8.0,"Frozen fillets of dogfish, other sharks, rays and skates ""Rajidae"""
Brazil,2023,30489,8.0,"Frozen fish fillets, n.e.s."
Brazil,2023,30491,8.0,"Frozen meat, whether or not minced, of swordfish ""Xiphias gladius"" (excl. fillets)"
Brazil,2023,30492,8.0,"Frozen meat, whether or not minced, of toothfish ""Dissostichus spp."" (excl. fillets)"
Brazil,2023,30493,8.0,"Frozen meat, whether or not minced, of tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."" (excl. fillets)"
Brazil,2023,30494,8.0,"Frozen meat, whether or not minced, of Alaska pollack ""Theragra chalcogramma"" (excl. fillets)"
Brazil,2023,30495,8.0,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. fillets and Alaska pollack ""Theragra chalcogramma"")"
Brazil,2023,30496,8.0,"Frozen meat, whether or not minced, of dogfish and other sharks"
Brazil,2023,30497,8.0,"Frozen meat, whether or not minced, of rays and skates ""Rajidae"""
Brazil,2023,30499,8.0,Frozen fish meat n.e.s. (excl. fillets)
Brazil,2023,30520,8.0,"Fish livers, roes and milt, dried, smoked, salted or in brine"
Brazil,2023,30531,8.0,"Fillets, dried, salted or in brine, but not smoked, of tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."""
Brazil,2023,30532,6.0,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
Brazil,2023,30539,8.0,"Fish fillets, dried, salted or in brine, but not smoked (excl. tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)"
Brazil,2023,30541,8.0,"Smoked Pacific salmon ""Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus"", Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"", incl. fillets (excl. offal)"
Brazil,2023,30542,8.0,"Smoked herring ""Clupea harengus, Clupea pallasii"", incl. fillets (excl. offal)"
Brazil,2023,30543,8.0,"Smoked trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"", incl. fillets (excl. offal)"
Brazil,2023,30544,8.0,"Smoked tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."", incl. fillets (excl. offal)"
Brazil,2023,30549,5.333333333333333,"Smoked fish, incl. fillets (excl. offal, Pacific salmon, Atlantic salmon, Danube salmon, herring, trout, tilapia, catfish, carp, eels, Nile perch and snakeheads)"
Brazil,2023,30551,0.0,"Dried cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"", even salted, not smoked (excl. fillets and offal)"
Brazil,2023,30552,8.0,"Dried tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."", even salted but not smoked (excl. fillets and offal)"
Brazil,2023,30553,4.0,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, even salted but not smoked (excl. fillets, offal and cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"")"
Brazil,2023,30554,8.0,"Dried herrings ""Clupea harengus, Clupea pallasii"", anchovies ""Engraulis spp."", sardines ""Sardina pilchardus, Sardinops spp."", sardinella ""Sardinella spp."", brisling or sprats ""Sprattus sprattus"", mackerel ""Scomber scombrus, Scomber australasicus, Scomber japonicus"", Indian mackerels ""Rastrelliger spp."", seerfishes ""Scomberomorus spp."", jack and horse mackerel ""Trachurus spp."", jacks, crevalles ""Caranx spp."", cobia ""Rachycentron canadum"", silver pomfrets ""Pampus spp."", Pacific saury ""Cololabis saira"", scads ""Decapterus spp."", capelin ""Mallotus villosus"", swordfish ""Xiphias gladius"", Kawakawa ""Euthynnus affinis"", bonitos ""Sarda spp."", marlins, sailfishes and spearfish ""Istiophoridae"", even salted but not smoked (excl. fillets and offal)"
Brazil,2023,30559,8.0,"Fish, dried, even salted but not smoked, n.e.s. (excl. fillets and offal)"
Brazil,2023,30561,8.0,"Herring (Clupea harengus, Clupea pallasii), only salted or in brine (excl. fillets and offal)"
Brazil,2023,30562,0.0,"Cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"", salted or in brine only (excl. fillets and offal)"
Brazil,2023,30563,8.0,"Anchovies ""Engraulis spp."", salted or in brine only (excl. fillets and offal)"
Brazil,2023,30564,8.0,"Tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."", salted or in brine only (excl. fillets and offal)"
Brazil,2023,30569,8.0,"Fish, salted or in brine only (excl. fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)"
Brazil,2023,30571,8.0,"Shark fins, smoked, dried, salted or in brine"
Brazil,2023,30572,8.0,"Fish heads, tails and maws, smoked, dried, salted or in brine"
Brazil,2023,30579,8.0,"Fish fins and other edible fish offal, smoked, dried, salted or in brine (excl. heads, tails, maws and shark fins)"
Brazil,2023,30611,8.0,"Frozen rock lobster and other sea crawfish ""Palinurus spp."", ""Panulirus spp."" and ""Jasus spp."", even smoked, whether in shell or not, incl. rock lobster and other sea crawfish in shell, cooked by steaming or by boiling in water"
Brazil,2023,30612,8.0,"Frozen lobsters ""Homarus spp."", even smoked, whether in shell or not, incl. lobsters in shell, cooked by steaming or by boiling in water"
Brazil,2023,30614,8.0,"Frozen crabs, even smoked, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water"
Brazil,2023,30615,8.0,"Frozen Norway lobsters ""Nephrops norvegicus"", even smoked, whether in shell or not, incl. lobsters in shell, cooked by steaming or by boiling in water"
Brazil,2023,30616,8.0,"Frozen cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"", even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water"
Brazil,2023,30617,8.0,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excl. cold-water shrimps and prawns)"
Brazil,2023,30619,8.0,"Frozen crustaceans, even smoked, fit for human consumption, whether in shell or not, incl. crustaceans in shell, cooked beforehand by steaming or by boiling in water (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns)"
Brazil,2023,30631,8.0,"Rock lobster and other sea crawfish ""Palinurus spp., Panulirus spp. and Jasus spp."", whether in shell or not, live, fresh or chilled"
Brazil,2023,30632,8.0,"Lobsters ""Homarus spp."", whether in shell or not, live, fresh or chilled"
Brazil,2023,30633,8.0,"Crabs, whether in shell or not, live, fresh or chilled"
Brazil,2023,30634,8.0,"Norway lobsters ""Nephrops norvegicus"", whether in shell or not, live, fresh or chilled"
Brazil,2023,30635,8.0,"Cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"", whether in shell or not, live, fresh or chilled"
Brazil,2023,30636,8.0,"Shrimps and prawns, whether in shell or not, live, fresh or chilled (excl. cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"")"
Brazil,2023,30639,8.0,"Crustaceans, fit for human consumption, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns)"
Brazil,2023,30691,8.0,"Rock lobster and other sea crawfish ""Palinurus spp., Panulirus spp. and Jasus spp."", whether in shell or not, dried, salted, smoked or in brine, incl. in shell, cooked by steaming or by boiling in water"
Brazil,2023,30692,8.0,"Lobsters ""Homarus spp."", whether in shell or not, dried, salted, smoked or in brine, incl. lobsters in shell, cooked by steaming or by boiling in water"
Brazil,2023,30693,8.0,"Crabs, whether in shell or not, dried, salted, smoked or in brine, incl. crabs in shell, cooked by steaming or by boiling in water"
Brazil,2023,30694,8.0,"Norway lobsters ""Nephrops norvegicus"", whether in shell or not, dried, salted, smoked or in brine, incl. lobsters in shell, cooked by steaming or by boiling in water"
Brazil,2023,30695,8.0,"Shrimps and prawns, whether in shell or not, dried, salted, smoked or in brine, incl. ones in shell, cooked by steaming or by boiling in water"
Brazil,2023,30699,8.0,"Crustaceans, fit for human consumption, whether in shell or not, dried, salted, smoked or in brine, incl. crustaceans in shell, cooked by steaming or by boiling in water (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns)"
Brazil,2023,30711,8.0,"Oysters, even in shell, live, fresh or chilled"
Brazil,2023,30712,8.0,"Oysters, even in shell, frozen"
Brazil,2023,30719,8.0,"Oysters, even in shell, smoked, dried, salted or in brine"
Brazil,2023,30721,8.0,"Live, fresh or chilled, scallops and other molluscs of the family Pectinidae, even in shell"
Brazil,2023,30722,8.0,"Scallops and other molluscs of the family Pectinidae, frozen, even in shell"
Brazil,2023,30729,8.0,"Scallops and other molluscs of the family Pectinidae, smoked, dried, salted or in brine, even in shell"
Brazil,2023,30731,8.0,"Live, fresh or chilled, not smoked, mussels ""Mytilus spp., Perna spp."", with or without shell"
Brazil,2023,30732,8.0,"Mussels ""Mytilus spp., Perna spp."", frozen, even in shell"
Brazil,2023,30739,8.0,"Mussels ""Mytilus spp., Perna spp."", smoked, dried, salted or in brine, even in shell"
Brazil,2023,30742,8.0,"Cuttle fish and squid, live, fresh or chilled, with or without shell"
Brazil,2023,30743,8.0,"Cuttle fish and squid, frozen, with or without shell"
Brazil,2023,30749,8.0,"Cuttle fish and squid, smoked, dried, salted or in brine, with or without shell"
Brazil,2023,30751,8.0,"Octopus ""Octopus spp."", live, fresh or chilled"
Brazil,2023,30752,8.0,"Octopus ""Octopus spp."", frozen"
Brazil,2023,30759,8.0,"Octopus ""Octopus spp."", smoked, dried, salted or in brine"
Brazil,2023,30760,8.0,"Snails, live, fresh, chilled, frozen, salted, dried or in brine, even smoked, with or without shell (excl. sea snails)"
Brazil,2023,30771,8.0,"Live, fresh or chilled, even in shell, clams, cockles and ark shells ""families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae"""
Brazil,2023,30772,8.0,"Frozen, even in shell, clams, cockles and ark shells ""families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae"""
Brazil,2023,30779,8.0,"Smoked, dried, salted or in brine, even in shell, clams, cockles and ark shells ""families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae"""
Brazil,2023,30781,8.0,"Live, fresh or chilled, even in shell, abalone ""Haliotis spp."""
Brazil,2023,30782,8.0,"Live, fresh or chilled, even in shell, stromboid conchs ""Strombus spp."""
Brazil,2023,30783,8.0,"Frozen, even in shell, abalone ""Haliotis spp."""
Brazil,2023,30784,8.0,"Frozen, even in shell, stromboid conchs ""Strombus spp."""
Brazil,2023,30787,8.0,"Smoked, dried, salted or in brine, even in shell, abalone ""Haliotis spp."""
Brazil,2023,30788,8.0,"Smoked, dried, salted or in brine, even in shell, stromboid conchs ""Strombus spp."""
Brazil,2023,30791,8.0,"Live, fresh or chilled molluscs, even in shell (excl. oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels ""Mytilus spp., Perna spp."", cuttle fish and squid, octopus ""Octopus spp."", snails other than sea snails, clams, cockles and ark shells, abalone and stromboid conchs)"
Brazil,2023,30792,8.0,"Molluscs, even in shell, frozen (excl. oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels ""Mytilus spp., Perna spp."", cuttle fish and squid, octopus ""Octopus spp."", snails other than sea snails, clams, cockles and ark shells, abalone and stromboid conchs)"
Brazil,2023,30799,8.0,"Molluscs, even in shell, smoked, dried, salted or in brine (excl. oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels ""Mytilus spp., Perna spp."", cuttle fish and squid, octopus ""Octopus spp."", snails other than sea snails, clams, cockles and ark shells, abalone and stromboid conchs)"
Brazil,2023,30811,8.0,"Live, fresh or chilled, sea cucumbers ""Stichopus japonicus, Holothurioidea"""
Brazil,2023,30812,8.0,"Frozen sea cucumbers ""Stichopus japonicus, Holothuroidea"""
Brazil,2023,30819,8.0,"Smoked, dried, salted or in brine, sea cucumbers ""Stichopus japonicus, Holothuroidea"""
Brazil,2023,30821,8.0,"Live, fresh or chilled, sea urchins ""Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echichinus esculentus"""
Brazil,2023,30822,8.0,"Frozen sea urchins ""Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus"""
Brazil,2023,30829,8.0,"Smoked, dried, salted or in brine, sea urchins ""Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus"""
Brazil,2023,30830,8.0,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, jellyfish ""Rhopilema spp."""
Brazil,2023,30890,8.0,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excl. crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish)"
Brazil,2023,30910,8.0,"Flours, meals and pellets of fish, fit for human consumption"
Brazil,2023,30990,8.0,"Flours, meals and pellets of crustaceans, molluscs and other aquatic invertebrates, fit for human consumption"
Brazil,2023,40110,10.4,"Milk and cream of a fat content by weight of <= 1%, not concentrated nor containing added sugar or other sweetening matter"
Brazil,2023,40120,10.4,"Milk and cream of a fat content by weight of > 1% but <= 6%, not concentrated nor containing added sugar or other sweetening matter"
Brazil,2023,40140,10.133333333333333,"Milk and cream of a fat content by weight of > 6% but <= 10%, not concentrated nor containing added sugar or other sweetening matter"
Brazil,2023,40150,10.133333333333333,"Milk and cream of a fat content by weight of > 10%, not concentrated nor containing added sugar or other sweetening matter"
Brazil,2023,40210,28.0,"Milk and cream in solid forms, of a fat content by weight of <= 1,5%"
Brazil,2023,40221,22.933333333333334,"Milk and cream in solid forms, of a fat content by weight of > 1,5%, unsweetened"
Brazil,2023,40229,22.933333333333334,"Milk and cream in solid forms, of a fat content by weight of > 1,5%, sweetened"
Brazil,2023,40291,11.2,"Milk and cream, concentrated but unsweetened (excl. in solid forms)"
Brazil,2023,40299,28.0,"Milk and cream, concentrated and sweetened (excl. in solid forms)"
Brazil,2023,40320,12.8,"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruit, nuts, cocoa, chocolate, spices, coffee, plants, cereals or bakers' wares"
Brazil,2023,40390,12.8,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa (excl. yogurt)"
Brazil,2023,40410,28.0,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter"
Brazil,2023,40490,11.2,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s."
Brazil,2023,40510,12.8,Butter (excl. dehydrated butter and ghee)
Brazil,2023,40520,12.8,"Dairy spreads of a fat content, by weight, of >= 39% but < 80%"
Brazil,2023,40590,12.8,"Fats and oils derived from milk, and dehydrated butter and ghee (excl. natural butter, recombined butter and whey butter)"
Brazil,2023,40610,20.4,"Fresh cheese ""unripened or uncured cheese"", incl. whey cheese, and curd"
Brazil,2023,40620,12.8,"Grated or powdered cheese, of all kinds"
Brazil,2023,40630,12.8,"Processed cheese, not grated or powdered"
Brazil,2023,40640,12.8,"Blue-veined cheese and other cheese containing veins produced by ""Penicillium roqueforti"""
Brazil,2023,40690,20.4,"Cheese (excl. fresh cheese, incl. whey cheese, curd, processed cheese, blue-veined cheese and other cheese containing veins produced by ""Penicillium roqueforti"", and grated or powdered cheese)"
