hs_code,br_x_q,br_x_unit,py_m_q,py_m_unit,br_x_nt_wgt,py_m_nt_wgt,br_x_value,itic_rate,applied_tariff,adj_x_value,py_m_value,trade_gap,est_tax_loss,wgt_gap,value_ratio,wgt_ratio,density
640520,4993.0,pairs_of_units,0.0,NR,1622.0,1802.08,39585.0,1.03,20.0,40677.55,37274.07,3403.48,680.7,-180.08,0.92,1.11,0.82
640590,36825.0,pairs_of_units,0.0,NR,24287.79,16077.05,388078.0,1.03,25.0,398788.95,268192.69,130596.26,32649.07,8210.74,0.67,0.66,1.02
640610,2023.21,kg,1299.48,kg,2023.21,1299.48,22981.0,1.05,18.0,24047.32,22424.91,1622.41,292.03,723.73,0.93,0.64,1.45
640620,58132.0,kg,22184.0,kg,58132.0,22184.0,138599.0,1.05,18.0,145029.99,80177.78,64852.21,11673.4,35948.0,0.55,0.38,1.45
650100,0.0,NR,8.0,kg,0.0,8.0,0.0,1.06,18.0,0.0,238.05,-238.05,-42.85,-8.0,NXR,NXR,
650400,1220.0,kg,1136.57,kg,1220.0,1136.57,57102.0,1.06,20.0,60459.6,54219.54,6240.06,1248.01,83.43,0.9,0.93,0.96
650610,182043.0,units,32253.11,units,176628.0,119649.0,1469966.0,1.03,6.0,1513183.0,1385903.71,127279.29,7636.76,56979.0,0.92,0.68,1.35
650691,1079.91,kg,4807.24,kg,1028.91,4807.24,16041.0,1.03,20.0,16512.61,72439.98,-55927.37,-11185.47,-3778.33,4.39,4.67,0.94
650699,476.0,kg,1639.52,kg,467.0,1639.52,12984.0,1.03,20.0,13365.73,22373.41,-9007.68,-1801.54,-1172.52,1.67,3.51,0.48
650700,2107.1,kg,9640.86,kg,2107.1,9640.86,26016.0,1.04,18.0,27004.61,25831.38,1173.23,211.18,-7533.76,0.96,4.58,0.21
660110,4224.0,units,0.0,NR,12424.0,879.22,40986.0,1.04,6.0,42764.79,7342.01,35422.78,2125.37,11544.78,0.17,0.07,2.43
660191,171.0,units,169.42,units,408.38,56.76,1124.0,1.04,20.0,1172.78,419.39,753.39,150.68,351.62,0.36,0.14,2.57
660199,975.0,units,1547.94,units,474.0,194.5,5040.0,1.04,6.0,5258.74,4275.39,983.35,59.0,279.5,0.81,0.41,1.98
660200,3.0,units,0.0,NR,26.0,2.82,39.0,1.01,20.0,39.55,38.7,0.85,0.17,23.18,0.98,0.11,9.03
660320,10.0,kg,11.0,kg,10.0,11.0,24.0,1.03,18.0,24.84,24.71,0.13,0.02,-1.0,0.99,1.1,0.9
660390,1505.0,kg,1781.05,kg,1501.0,1781.05,9256.0,1.03,18.0,9579.96,6724.95,2855.01,513.9,-280.05,0.7,1.19,0.59
670100,4.0,kg,20.0,kg,4.0,20.0,157.0,1.02,6.0,160.3,157.83,2.47,0.15,-16.0,0.98,5.0,0.2
670210,404.0,kg,596.74,kg,404.0,596.74,12161.0,1.08,6.0,13172.8,12137.15,1035.65,62.14,-192.74,0.92,1.48,0.62
670290,1569.0,kg,1729.2,kg,1569.0,1729.2,28297.0,1.08,6.0,30651.31,27232.05,3419.26,205.16,-160.2,0.89,1.1,0.81
670419,7.0,kg,200.0,kg,7.0,200.0,170.0,1.13,16.0,192.51,169.91,22.6,3.62,-193.0,0.88,28.57,0.03
680210,269882.0,kg,270179.0,kg,269882.0,270179.0,221782.0,1.1,8.0,243339.21,221750.69,21588.52,1727.08,-297.0,0.91,1.0,0.91
680221,338648.0,kg,267705.0,kg,338648.0,267705.0,114474.0,1.1,8.0,125600.87,120404.87,5196.0,415.68,70943.0,0.96,0.79,1.21
680223,1938609.0,kg,1305640.0,kg,1938609.0,1305640.0,699607.0,1.1,6.0,767608.8,573676.83,193931.97,11635.92,632969.0,0.75,0.67,1.11
680229,0.0,NR,1000.0,kg,0.0,1000.0,0.0,1.1,6.0,0.0,564.87,-564.87,-33.89,-1000.0,NXR,NXR,
680291,152754.0,kg,303709.0,kg,152748.0,303709.0,87109.0,1.1,6.0,95575.99,120995.86,-25419.87,-1525.19,-150961.0,1.27,1.99,0.64
680293,2095668.0,kg,3238728.37,kg,2101822.0,3238728.37,2463182.0,1.1,6.0,2702603.29,1078245.89,1624357.4,97461.44,-1136906.37,0.4,1.54,0.26
680299,44268.0,kg,70716.92,kg,44250.0,70716.92,46729.0,1.1,6.0,51271.06,51932.33,-661.27,-39.68,-26466.92,1.01,1.6,0.63
680300,99886.0,kg,98151.4,kg,99886.0,98151.4,12399.0,1.03,6.0,12713.93,12183.43,530.5,31.83,1734.6,0.96,0.98,0.98
680410,284.0,kg,3127.94,kg,284.0,3127.94,5024.0,1.02,6.0,5144.58,5009.0,135.58,8.13,-2843.94,0.97,11.01,0.09
680421,24396.54,kg,23660.74,kg,24397.54,23660.74,429977.0,1.02,6.0,440296.45,277959.61,162336.84,9740.21,736.81,0.63,0.97,0.65
680422,310107.28,kg,249422.98,kg,309874.28,249422.98,3523122.0,1.02,6.0,3607676.93,2798585.13,809091.8,48545.51,60451.3,0.78,0.8,0.96
680423,38.2,kg,779.03,kg,38.2,779.03,1809.0,1.02,6.0,1852.42,2953.3,-1100.88,-66.05,-740.83,1.59,20.4,0.08
680430,8345.46,kg,5798.59,kg,8345.46,5798.59,59186.0,1.02,6.0,60606.46,54668.66,5937.8,356.27,2546.87,0.9,0.69,1.3
680510,35936.95,kg,41931.48,kg,35936.95,41931.48,361485.0,1.04,10.0,376522.78,356935.59,19587.19,1958.72,-5994.53,0.95,1.17,0.81
680520,216405.77,kg,188612.0,kg,216405.77,188612.0,2036631.0,1.04,10.0,2121354.85,1949819.37,171535.48,17153.55,27793.77,0.92,0.87,1.05
680530,172545.18,kg,198899.5,kg,172564.18,198899.5,1966372.0,1.04,10.0,2048173.08,1949079.49,99093.59,9909.36,-26335.32,0.95,1.15,0.83
680610,63671.0,kg,61404.8,kg,63671.0,61404.8,101101.0,1.2,8.0,121786.26,93752.94,28033.32,2242.67,2266.2,0.77,0.96,0.8
680620,88762.0,kg,78395.8,kg,88762.0,78395.8,14763.0,1.2,8.0,17783.51,19606.53,-1823.02,-145.84,10366.2,1.1,0.88,1.25
680690,135526.0,kg,66999.7,kg,135526.0,66999.7,367784.0,1.2,8.0,443032.61,205142.45,237890.16,19031.21,68526.3,0.46,0.49,0.94
680710,892291.0,kg,884176.0,kg,889319.0,884176.0,1153108.0,1.09,8.0,1260808.29,1155207.67,105600.62,8448.05,5143.0,0.92,0.99,0.92
680790,17568.0,kg,13891.5,kg,17568.0,13891.5,21296.0,1.09,8.0,23285.05,18134.31,5150.74,412.06,3676.5,0.78,0.79,0.98
680911,1396407.0,kg,1397570.0,kg,1396407.0,1397570.0,464731.0,1.16,10.0,536857.25,482246.49,54610.76,5461.08,-1163.0,0.9,1.0,0.9
680919,113542.0,kg,1020720.0,kg,113542.0,1020720.0,74221.0,1.16,8.0,85740.1,139621.95,-53881.85,-4310.55,-907178.0,1.63,8.99,0.18
680990,359.12,kg,873475.0,kg,359.12,873475.0,402.0,1.16,8.0,464.39,78593.94,-78129.55,-6250.36,-873115.88,169.24,2432.28,0.07
681011,106540.0,kg,55689.5,kg,106660.0,55689.5,25957.0,1.11,8.0,28781.12,23759.08,5022.04,401.76,50970.5,0.83,0.52,1.58
681019,132035.0,kg,150985.0,kg,132591.0,150985.0,40165.0,1.11,8.0,44534.95,39219.2,5315.75,425.26,-18394.0,0.88,1.14,0.77
681091,8091155.0,kg,5986700.0,kg,8091155.0,5986700.0,1707005.0,1.11,8.0,1892727.14,1135705.37,757021.77,60561.74,2104455.0,0.6,0.74,0.81
681099,265849.0,kg,334276.0,kg,265895.0,334276.0,463188.0,1.11,8.0,513582.85,462345.81,51237.04,4098.96,-68381.0,0.9,1.26,0.72
681410,616.58,kg,115.03,kg,616.58,115.03,5484.0,1.08,14.0,5944.66,5167.36,777.3,108.82,501.54,0.87,0.19,4.66
681490,42.0,kg,91.96,kg,42.0,91.96,2958.0,1.08,14.0,3206.47,3011.09,195.38,27.35,-49.96,0.94,2.19,0.43
681599,11618.75,kg,11438.34,kg,11618.75,11438.34,107424.0,1.06,6.0,113912.41,106168.48,7743.93,464.64,180.41,0.93,0.98,0.95
690100,0.0,NR,14.02,kg,0.0,14.02,0.0,1.01,10.0,0.0,19.0,-19.0,-1.9,-14.02,NXR,NXR,
690210,335894.0,kg,289308.0,kg,335894.0,289308.0,277393.0,1.08,8.0,300083.75,490392.82,-190309.07,-15224.73,46586.0,1.63,0.86,1.9
690220,1790147.0,kg,1529580.0,kg,1790599.0,1529580.0,462741.0,1.08,10.0,500593.21,453320.7,47272.51,4727.25,261019.0,0.91,0.85,1.06
690290,29653.0,kg,33566.5,kg,29653.0,33566.5,25130.0,1.08,8.4,27185.63,24825.88,2359.75,198.22,-3913.5,0.91,1.13,0.81
690310,4313.0,kg,7410.41,kg,4313.0,7410.41,58869.0,1.05,10.0,61906.64,66718.77,-4812.13,-481.21,-3097.41,1.08,1.72,0.63
690320,6239.69,kg,5428.11,kg,6239.69,5428.11,67549.0,1.05,10.0,71034.53,63354.36,7680.17,768.02,811.58,0.89,0.87,1.03
690390,294.0,kg,294.0,kg,294.0,294.0,5929.0,1.05,10.0,6234.94,5929.1,305.84,30.58,0.0,0.95,1.0,0.95
690410,3.0,pairs_of_units,0.0,NR,2008.0,1706.68,868.0,1.03,12.0,890.57,871.61,18.96,2.27,301.32,0.98,0.85,1.15
690490,0.0,NR,3.74,kg,0.0,3.74,0.0,1.03,12.0,0.0,7.0,-7.0,-0.84,-3.74,NXR,NXR,
690510,1995597.0,kg,1510180.0,kg,1990777.0,1510180.0,382416.0,1.11,12.0,423563.96,366303.93,57260.03,6871.2,480597.0,0.86,0.76,1.14
690590,32962.0,kg,74384.7,kg,32962.0,74384.7,22060.0,1.11,12.0,24433.66,20520.91,3912.75,469.53,-41422.7,0.84,2.26,0.37
690600,23.0,kg,23.0,kg,23.0,23.0,376.0,1.02,12.0,383.37,375.82,7.55,0.91,0.0,0.98,1.0,0.98
690911,0.0,NR,2268.0,kg,0.0,2268.0,0.0,1.06,12.0,0.0,294.74,-294.74,-35.37,-2268.0,NXR,NXR,
690912,5.0,kg,6.44,kg,5.0,6.44,5.0,1.06,6.5,5.28,859.76,-854.48,-55.54,-1.44,162.99,1.29,126.54
690919,508.08,kg,108.82,kg,508.08,108.82,19744.0,1.06,6.5,20829.92,7806.31,13023.61,846.53,399.26,0.37,0.21,1.75
690990,96.97,kg,139.93,kg,96.97,139.93,13925.0,1.06,12.0,14690.88,14107.74,583.14,69.98,-42.96,0.96,1.44,0.67
691010,25.0,units,78.79,units,186.28,321.86,2782.0,1.04,18.0,2904.41,4057.26,-1152.85,-207.51,-135.59,1.4,1.73,0.81
691090,523689.0,units,191903.44,units,6453788.0,6284759.2,10756987.0,1.04,18.0,11230294.43,10725110.37,505184.06,90933.13,169028.8,0.96,0.97,0.98
691110,85219.0,kg,87144.29,kg,85219.0,87144.29,290401.0,1.05,6.0,304398.33,341984.67,-37586.34,-2255.18,-1925.29,1.12,1.02,1.1
691190,0.0,NR,36.84,kg,0.0,36.84,0.0,1.05,20.0,0.0,101.01,-101.01,-20.2,-36.84,NXR,NXR,
691200,284739.0,kg,320624.2,kg,284748.0,320624.2,605281.0,1.05,6.0,635060.83,693862.46,-58801.63,-3528.1,-35876.2,1.09,1.13,0.97
691310,4742.0,kg,5167.28,kg,4742.0,5167.28,39838.0,1.04,6.0,41335.91,39814.19,1521.72,91.3,-425.28,0.96,1.09,0.88
691390,5684.0,kg,5262.8,kg,5688.0,5262.8,22999.0,1.04,6.0,23863.76,27853.75,-3989.99,-239.4,425.2,1.17,0.93,1.26
691410,167.0,kg,160.6,kg,164.0,160.6,24538.0,1.03,20.0,25347.75,24490.25,857.5,171.5,3.4,0.97,0.98,0.99
691490,13420.0,kg,6082.2,kg,13498.0,6082.2,28734.0,1.03,20.0,29682.22,19891.37,9790.85,1958.17,7415.8,0.67,0.45,1.49
700100,2383030.0,kg,2410217.5,kg,2383030.0,2410217.5,426258.0,1.06,2.0,451151.47,428162.67,22988.8,459.78,-27187.5,0.95,1.01,0.94
700220,0.19,kg,0.4,kg,0.19,0.4,21.0,1.09,4.0,22.86,20.95,1.91,0.08,-0.21,0.92,2.12,0.43
700231,57284.0,kg,57283.2,kg,57284.0,57283.2,205233.0,1.09,4.0,223375.6,204273.37,19102.23,764.09,0.8,0.91,1.0,0.91
700232,0.0,NR,4.0,kg,0.0,4.0,0.0,1.09,4.0,0.0,203.01,-203.01,-8.12,-4.0,NXR,NXR,
700239,0.0,NR,1.0,kg,0.0,1.0,0.0,1.09,4.0,0.0,7.1,-7.1,-0.28,-1.0,NXR,NXR,
700490,36.0,square_meters,0.0,NR,518.0,110.0,1436.0,1.02,10.0,1465.58,779.22,686.36,68.64,408.0,0.53,0.21,2.5
700510,128981.0,square_meters,174039.08,square_meters,1570722.0,1728184.6,1596572.0,1.17,10.0,1860645.01,1788184.2,72460.81,7246.08,-157462.6,0.96,1.1,0.87
700521,216949.0,square_meters,395272.96,square_meters,4401621.0,4914463.2,2024440.0,1.17,10.0,2359282.38,2531011.7,-171729.32,-17172.93,-512842.2,1.07,1.12,0.96
700529,751970.0,square_meters,909047.35,square_meters,9894947.0,10286500.0,4704205.0,1.17,8.0,5482280.51,5571340.12,-89059.61,-7124.77,-391553.0,1.02,1.04,0.98
700600,4167.0,kg,4294.85,kg,4167.0,4294.85,8286.0,1.05,12.0,8665.5,9466.41,-800.91,-96.11,-127.85,1.09,1.03,1.06
700711,31972.96,kg,93703.02,kg,31972.96,93703.02,251989.0,1.07,10.0,269124.25,200697.32,68426.93,6842.69,-61730.06,0.75,2.93,0.25
700719,3085.72,square_meters,0.0,NR,46579.0,42390.6,63131.0,1.07,12.0,67423.91,61565.98,5857.93,702.95,4188.4,0.91,0.91,1.0
700721,72174.0,kg,58895.8,kg,72174.0,58895.8,347882.0,1.07,10.0,371537.98,267959.67,103578.31,10357.83,13278.2,0.72,0.82,0.88
700729,15561.0,square_meters,0.0,NR,311869.0,350556.0,207591.0,1.07,12.0,221707.19,238957.12,-17249.93,-2069.99,-38687.0,1.08,1.12,0.96
700800,5289.0,kg,5711.74,kg,5289.0,5711.74,32466.0,1.09,12.0,35238.6,32164.29,3074.31,368.92,-422.74,0.91,1.08,0.85
700910,36870.82,kg,29936.35,kg,36856.82,29936.35,415591.0,1.07,10.0,444433.02,383023.93,61409.09,6140.91,6920.48,0.86,0.81,1.06
700991,605807.0,kg,731566.0,kg,644131.0,731566.0,444545.0,1.07,14.0,475396.42,470547.03,4849.39,678.92,-87435.0,0.99,1.14,0.87
700992,5465.0,kg,5680.53,kg,5466.0,5680.53,81710.0,1.07,14.0,87380.67,79880.34,7500.33,1050.05,-214.53,0.91,1.04,0.88
701020,1846.0,kg,1492.17,kg,1846.0,1492.17,4985.0,1.1,10.0,5496.46,4396.01,1100.45,110.05,353.83,0.8,0.81,0.99
701090,237236.0,kg,236781.92,kg,237236.0,236781.92,396303.0,1.1,10.0,436963.69,420207.88,16755.81,1675.58,454.08,0.96,1.0,0.96
701310,5.0,kg,12.3,kg,5.0,12.3,148.0,1.08,6.0,159.66,147.97,11.69,0.7,-7.3,0.93,2.46,0.38
701391,1540.49,kg,2417.91,kg,1610.49,2417.91,48539.0,1.08,12.0,52363.87,48831.03,3532.84,423.94,-807.43,0.93,1.5,0.62
701399,5435.0,kg,5852.53,kg,5435.0,5852.53,84375.0,1.08,6.0,91023.75,86040.38,4983.37,299.0,-417.53,0.95,1.08,0.88
701400,5188.0,kg,5982.14,kg,5172.0,5982.14,31111.0,1.07,14.0,33220.33,31678.3,1542.03,215.88,-810.14,0.95,1.16,0.82
701510,343.54,kg,345.58,kg,343.54,345.58,14538.0,1.05,6.0,15264.9,14555.38,709.52,42.57,-2.04,0.95,1.01,0.95
701590,775.0,kg,816.69,kg,775.0,816.69,8858.0,1.05,14.0,9300.9,8766.47,534.43,74.82,-41.69,0.94,1.05,0.89
701690,0.0,NR,4.0,kg,0.0,4.0,0.0,1.05,14.0,0.0,1080.0,-1080.0,-151.2,-4.0,NXR,NXR,
701710,18.7,kg,62.61,kg,18.7,62.61,5759.0,1.09,14.0,6261.18,4099.61,2161.57,302.62,-43.91,0.65,3.35,0.2
701720,22.27,kg,67.55,kg,22.27,67.55,4325.0,1.09,14.0,4702.14,943.48,3758.66,526.21,-45.28,0.2,3.03,0.07
701790,2331.02,kg,764.72,kg,2331.02,764.72,31368.0,1.09,14.0,34103.29,21340.68,12762.61,1786.77,1566.29,0.63,0.33,1.91
701820,207863.0,kg,211177.0,kg,207863.0,211177.0,165281.0,1.14,18.0,187660.05,162639.0,25021.05,4503.79,-3314.0,0.87,1.02,0.85
701890,91.0,kg,301.4,kg,91.0,301.4,141.0,1.14,18.0,160.09,141.78,18.31,3.3,-210.4,0.89,3.31,0.27
701911,10000.0,kg,11563.2,kg,10000.0,11563.2,15500.0,1.08,12.0,16749.3,17923.02,-1173.72,-140.85,-1563.2,1.07,1.16,0.93
701912,123523.0,kg,140673.0,kg,123594.0,140673.0,211250.0,1.08,7.0,228276.75,233848.71,-5571.96,-390.04,-17079.0,1.02,1.14,0.9
701919,1231.61,kg,1430.96,kg,1231.61,1430.96,45517.0,1.08,12.0,49185.67,48183.28,1002.39,120.29,-199.35,0.98,1.16,0.84
701990,10921.53,kg,6998.2,kg,8944.53,6998.2,113667.0,1.08,7.0,122828.56,100825.51,22003.05,1540.21,1946.33,0.82,0.78,1.05
702000,3868.7,kg,468.08,kg,3868.7,468.08,28225.0,1.02,8.0,28783.86,4845.11,23938.74,1915.1,3400.62,0.17,0.12,1.39
710691,62.0,kg,62.4,kg,62.0,62.4,1875.0,1.02,6.0,1908.0,1886.76,21.24,1.27,-0.4,0.99,1.01,0.98
710692,31.0,kg,39.66,kg,31.0,39.66,3548.0,1.02,12.0,3610.44,4449.85,-839.41,-100.73,-8.66,1.23,1.28,0.96
710700,178.0,kg,169.0,kg,178.0,169.0,3831.0,1.02,12.0,3916.81,3867.14,49.67,5.96,9.0,0.99,0.95,1.04
711100,2.0,kg,1.75,kg,2.0,1.75,1662.0,1.06,12.0,1757.88,1687.19,70.69,8.48,0.25,0.96,0.87,1.1
711311,40.69,kg,39.34,kg,40.69,39.34,34368.0,1.02,18.0,35158.46,26598.06,8560.4,1540.87,1.35,0.76,0.97,0.78
711319,10.36,kg,6.29,kg,10.36,6.29,323132.0,1.02,18.0,330564.04,308431.59,22132.45,3983.84,4.07,0.93,0.61,1.54
711320,1794.54,kg,2514.94,kg,1794.54,2514.94,2698480.0,1.02,18.0,2760545.04,2699396.03,61149.01,11006.82,-720.4,0.98,1.4,0.7
711411,0.0,NR,2.45,kg,0.0,2.45,0.0,1.03,18.0,0.0,1062.1,-1062.1,-191.18,-2.45,NXR,NXR,
711590,0.01,kg,19.85,kg,0.01,19.85,143.0,1.05,18.0,149.98,143.42,6.56,1.18,-19.84,0.96,2205.56,0.0
711620,14.0,kg,17.12,kg,14.0,17.12,418.0,1.02,12.0,427.53,425.65,1.88,0.23,-3.12,1.0,1.22,0.81
711711,2.0,kg,1.0,kg,2.0,1.0,47.0,1.04,18.0,48.97,46.78,2.19,0.39,1.0,0.96,0.5,1.91
711719,1609.44,kg,1785.85,kg,1609.44,1785.85,1388780.0,1.04,6.0,1447108.76,1185219.24,261889.52,15713.37,-176.41,0.82,1.11,0.74
711790,800.59,kg,1728.87,kg,800.59,1728.87,13118.0,1.04,6.0,13668.96,19117.15,-5448.19,-326.89,-928.28,1.4,2.16,0.65
720150,60.0,kg,454.4,kg,60.0,454.4,4126.0,1.05,4.0,4340.55,8389.28,-4048.73,-161.95,-394.4,1.93,7.57,0.26
720219,348.0,kg,338.38,kg,348.0,338.38,2167.0,1.07,6.0,2327.79,2167.05,160.74,9.64,9.62,0.93,0.97,0.96
720221,300.0,kg,300.0,kg,300.0,300.0,1038.0,1.07,6.0,1115.02,1040.51,74.51,4.47,0.0,0.93,1.0,0.93
720229,2500.0,kg,2500.0,kg,2500.0,2500.0,14447.0,1.07,6.0,15518.97,14447.72,1071.25,64.27,0.0,0.93,1.0,0.93
720230,891000.0,kg,891000.0,kg,891000.0,891000.0,1155060.0,1.07,6.0,1240765.45,1155060.0,85705.45,5142.33,0.0,0.93,1.0,0.93
720299,5.0,kg,150.0,kg,5.0,150.0,246.0,1.07,6.0,264.25,245.63,18.62,1.12,-145.0,0.93,30.0,0.03
720390,34305.1,kg,25069.0,kg,34305.1,25069.0,18828.0,1.03,2.0,19381.54,8121.12,11260.42,225.21,9236.1,0.42,0.73,0.57
720410,2250640.0,kg,3417570.0,kg,2250640.0,3417570.0,263222.0,1.04,0.0,274803.77,629965.45,-355161.68,-0.0,-1166930.0,2.29,1.52,1.51
720429,1635300.0,kg,1546880.0,kg,1635300.0,1546880.0,130821.0,1.04,0.0,136577.12,123750.4,12826.72,0.0,88420.0,0.91,0.95,0.96
720510,69000.0,kg,69802.1,kg,69000.0,69802.1,67537.0,1.08,6.0,72831.9,76556.04,-3724.14,-223.45,-802.1,1.05,1.01,1.04
720529,77000.0,kg,77000.0,kg,77000.0,77000.0,130208.0,1.08,3.33,140416.31,130208.0,10208.31,340.28,0.0,0.93,1.0,0.93
720720,29416.0,kg,25250.0,kg,29416.0,25250.0,73879.0,1.08,8.0,80070.06,53272.02,26798.04,2143.84,4166.0,0.67,0.86,0.78
720825,14.0,kg,64.85,kg,14.0,64.85,249.0,1.15,12.0,286.05,245.78,40.27,4.83,-50.85,0.86,4.63,0.19
720826,5188.0,kg,5190.44,kg,5188.0,5190.44,27027.0,1.15,10.0,31048.62,27027.05,4021.57,402.16,-2.44,0.87,1.0,0.87
720827,462.82,kg,442.9,kg,462.82,442.9,13302.0,1.15,11.0,15281.34,13302.21,1979.13,217.7,19.92,0.87,0.96,0.91
720836,524335.0,kg,524335.0,kg,524335.0,524335.0,338834.0,1.15,11.0,389252.5,338635.88,50616.62,5567.83,0.0,0.87,1.0,0.87
720837,3534128.45,kg,3486930.0,kg,3534128.45,3486930.0,2280473.0,1.15,12.0,2619807.38,2236853.38,382954.0,45954.48,47198.45,0.85,0.99,0.87
720838,2559072.0,kg,2361350.0,kg,2559072.0,2361350.0,1664588.0,1.15,11.0,1912278.69,1550082.57,362196.12,39841.57,197722.0,0.81,0.92,0.88
720839,11266170.0,kg,10665070.0,kg,11266170.0,10665070.0,7353218.0,1.15,11.0,8447376.84,6909051.32,1538325.52,169215.81,601100.0,0.82,0.95,0.86
720851,3496406.0,kg,3535846.0,kg,3496487.0,3535846.0,3324381.0,1.15,10.5,3819048.89,3339528.24,479520.65,50349.67,-39359.0,0.87,1.01,0.86
720852,6771865.0,kg,6574750.0,kg,6771865.0,6574750.0,6500305.0,1.15,12.0,7467550.38,6222411.23,1245139.15,149416.7,197115.0,0.83,0.97,0.86
720853,266448.35,kg,286075.0,kg,266448.35,286075.0,321783.0,1.15,12.0,369664.31,324381.61,45282.7,5433.92,-19626.65,0.88,1.07,0.82
720854,53065.13,kg,51643.6,kg,53065.13,51643.6,58013.0,1.15,12.0,66645.33,57997.21,8648.12,1037.77,1421.53,0.87,0.97,0.89
720890,8443.0,kg,9288.69,kg,8443.0,9288.69,40074.0,1.15,9.0,46037.01,39332.46,6704.55,603.41,-845.69,0.85,1.1,0.78
720916,1100304.0,kg,1048530.0,kg,1100304.0,1048530.0,855000.0,1.08,12.0,922032.0,814102.34,107929.66,12951.56,51774.0,0.88,0.95,0.93
720917,463380.0,kg,404560.0,kg,463380.0,404560.0,360725.0,1.08,12.0,389005.84,312787.68,76218.16,9146.18,58820.0,0.8,0.87,0.92
720918,6090.0,kg,6090.0,kg,6090.0,6090.0,4348.0,1.08,12.0,4688.88,4347.65,341.23,40.95,0.0,0.93,1.0,0.93
720926,0.0,NR,26727.2,kg,0.0,26727.2,75944.0,1.08,12.0,81898.01,67238.24,14659.77,1759.17,-26727.2,0.82,NXR,0.0
720927,29.35,kg,19.1,kg,29.35,19.1,121.0,1.08,12.0,130.49,120.08,10.41,1.25,10.25,0.92,0.65,1.41
720928,6.06,kg,175.0,kg,6.06,175.0,250.0,1.08,12.0,269.6,249.53,20.07,2.41,-168.94,0.93,28.86,0.03
720990,25.47,kg,44.0,kg,25.47,44.0,577.0,1.08,9.0,622.24,574.62,47.62,4.29,-18.53,0.92,1.73,0.53
721012,15061.54,kg,15235.93,kg,15061.54,15235.93,1957.0,1.06,0.0,2071.29,2401.28,-329.99,-0.0,-174.39,1.16,1.01,1.15
721030,380.0,kg,440.0,kg,380.0,440.0,5473.0,1.06,11.0,5792.62,5463.13,329.49,36.24,-60.0,0.94,1.16,0.81
721041,0.0,NR,0.0,NR,0.0,0.0,0.0,1.06,10.5,0.0,2336.66,-2336.66,-245.35,0.0,NXR,,
721049,114.0,kg,896.26,kg,114.0,896.26,811.0,1.06,10.5,858.36,1530.37,-672.01,-70.56,-782.26,1.78,7.86,0.23
721061,21129.0,kg,21129.0,kg,21129.0,21129.0,36976.0,1.06,12.0,39135.4,36975.75,2159.65,259.16,0.0,0.94,1.0,0.94
721070,26275.0,kg,26388.1,kg,26274.0,26388.1,62610.0,1.06,12.0,66266.42,62610.51,3655.91,438.71,-114.1,0.94,1.0,0.94
721090,0.0,NR,34.0,kg,0.0,34.0,0.0,1.06,12.0,0.0,1252.32,-1252.32,-150.28,-34.0,NXR,NXR,
721113,144.0,kg,144.0,kg,144.0,144.0,1058.0,1.14,12.0,1204.22,1053.96,150.26,18.03,0.0,0.88,1.0,0.88
721114,183867.0,kg,183867.0,kg,183867.0,183867.0,244883.0,1.14,12.0,278725.83,244893.1,33832.73,4059.93,0.0,0.88,1.0,0.88
721119,29512.0,kg,29512.0,kg,29512.0,29512.0,30542.0,1.14,12.0,34762.9,30542.89,4220.01,506.4,0.0,0.88,1.0,0.88
721123,129571.0,kg,120381.0,kg,129571.0,120381.0,221269.0,1.14,12.0,251848.38,221271.39,30576.99,3669.24,9190.0,0.88,0.93,0.95
721129,4902.4,kg,3755.11,kg,4902.4,3755.11,30981.0,1.14,12.0,35262.57,33345.44,1917.13,230.06,1147.29,0.95,0.77,1.23
721190,97.0,kg,98.34,kg,97.0,98.34,1622.0,1.14,10.5,1846.16,2156.35,-310.19,-32.57,-1.34,1.17,1.01,1.15
721220,49793.0,kg,38953.36,kg,49793.0,38953.36,133061.0,1.07,12.0,142907.51,132061.95,10845.56,1301.47,10839.64,0.92,0.78,1.18
721230,1413942.0,kg,33280.1,kg,1413942.0,33280.1,1733944.0,1.07,12.0,1862255.86,75955.83,1786300.03,214356.0,1380661.9,0.04,0.02,1.73
721240,4873.03,kg,5010.8,kg,4873.03,5010.8,16900.0,1.07,8.67,18150.6,17464.99,685.61,59.42,-137.77,0.96,1.03,0.94
721310,3976559.0,kg,4118855.3,kg,3976559.0,4118855.3,3047839.0,1.15,22.0,3500138.31,3194277.99,305860.32,67289.27,-142296.3,0.91,1.04,0.88
721391,939103.0,kg,939103.0,kg,939103.0,939103.0,565799.0,1.15,22.0,649763.57,565798.18,83965.39,18472.39,0.0,0.87,1.0,0.87
721410,40231.0,kg,40231.0,kg,40231.0,40231.0,155705.0,1.15,22.0,178749.34,155004.86,23744.48,5223.79,0.0,0.87,1.0,0.87
721420,18926522.0,kg,18985534.3,kg,18926522.0,18985534.3,15603914.0,1.15,22.0,17913293.27,15650161.06,2263132.21,497889.09,-59012.3,0.87,1.0,0.87
721491,4521309.89,kg,4524240.0,kg,4521309.89,4524240.0,3649182.0,1.15,22.0,4189260.94,3726879.85,462381.09,101723.84,-2930.11,0.89,1.0,0.89
721499,3899402.0,kg,3895522.0,kg,3899402.0,3895522.0,3196320.0,1.15,22.0,3669375.36,3174128.99,495246.37,108954.2,3880.0,0.87,1.0,0.87
