reporter,hs_code,bound_tariff,commodity
Brazil,70890,35.0,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")"
Brazil,70910,35.0,Fresh or chilled globe artichokes
Brazil,70920,35.0,Fresh or chilled asparagus
Brazil,70930,35.0,Fresh or chilled aubergines
Brazil,70940,35.0,Fresh or chilled celery (excl. celeriac)
Brazil,70951,35.0,"Fresh or chilled mushrooms of the genus ""Agaricus"""
Brazil,70952,35.0,Fresh or chilled truffles
Brazil,70959,35.0,"Fresh or chilled edible mushrooms (excl. mushrooms of the genus ""Agaricus"" and truffles)"
Brazil,70960,35.0,Fresh or chilled fruits of the genus Capsicum or Pimenta
Brazil,70970,35.0,"Fresh or chilled spinach, New Zealand spinach and orache spinach"
Brazil,70990,35.0,"Fresh or chilled vegetables (excl. potatoes, tomatoes, vegetables of the Allium spp., cabbages of the genus Brassica, lettuces of the species Lactuca sativa and Cichorium, carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, cucumbers and gherkins, leguminous vegetables, artichokes, asparagus, aubergines, mushrooms, truffles, fruits of the genus Capsicum or of the genus Pimenta, spinach, New Zealand spinach and orache spinach)"
Brazil,71010,35.0,"Potatoes, uncooked or cooked by steaming or by boiling in water, frozen"
Brazil,71021,20.0,"Shelled or unshelled peas ""Pisum sativum"", uncooked or cooked by steaming or by boiling in water, frozen"
Brazil,71022,35.0,"Shelled or unshelled beans ""Vigna spp., Phaseolus spp."", uncooked or cooked by steaming or by boiling in water, frozen"
Brazil,71029,35.0,"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in water, frozen (excl. peas and beans)"
Brazil,71030,35.0,"Spinach, New Zealand spinach and orache spinach, uncooked or cooked by steaming or by boiling in water, frozen"
Brazil,71040,20.0,"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen"
Brazil,71080,35.0,"Vegetables, uncooked or cooked by steaming or by boiling in water, frozen (excl. potatoes, leguminous vegetables, spinach, New Zealand spinach, orache spinach, and sweetcorn)"
Brazil,71090,20.0,"Mixtures of vegetables, uncooked or cooked by steaming or by boiling in water, frozen"
Brazil,71120,35.0,"Olives, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Brazil,71130,35.0,"Capers provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Brazil,71140,35.0,"Cucumbers and gherkins provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Brazil,71151,35.0,"Mushrooms of the genus ""Agaricus"", provisionally preserved, e.g., by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Brazil,71159,35.0,"Mushrooms and truffles, provisionally preserved, e.g., by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption (excl. mushrooms of the genus ""Agaricus"")"
Brazil,71190,35.0,"Vegetables and mixtures of vegetables provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption (excl. onions, olives, capers, cucumbers and gherkins, not mixed)"
Brazil,71220,35.0,"Dried onions, whole, cut, sliced, broken or in powder, but not further prepared"
Brazil,71231,35.0,"Dried mushrooms of the genus ""Agaricus"", whole, cut, sliced, broken or in powder, but not further prepared"
Brazil,71232,35.0,"Dried wood ears ""Auricularia spp."", whole, cut, sliced, broken or in powder, but not further prepared"
Brazil,71233,35.0,"Dried jelly fungi ""Tremella spp."", whole, cut, sliced, broken or in powder, but not further prepared"
Brazil,71239,35.0,"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared (excl. mushrooms of the genus ""Agaricus"", wood ears ""Auricularia spp."" and jelly fungi ""Tremella spp."")"
Brazil,71290,32.5,"Dried vegetables and mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared (excl. onions, mushrooms and truffles, not mixed)"
Brazil,71310,20.0,"Dried, shelled peas ""Pisum sativum"", whether or not skinned or split"
Brazil,71320,20.0,"Dried, shelled chickpeas ""garbanzos"", whether or not skinned or split"
Brazil,71331,35.0,"Dried, shelled beans of species ""Vigna mungo [L.] Hepper or Vigna radiata [L.] Wilczek"", whether or not skinned or split"
Brazil,71332,35.0,"Dried, shelled small red ""Adzuki"" beans ""Phaseolus or Vigna angularis"", whether or not skinned or split"
Brazil,71333,30.0,"Dried, shelled kidney beans ""Phaseolus vulgaris"", whether or not skinned or split"
Brazil,71339,20.0,"Dried, shelled beans ""Vigna and Phaseolus"", whether or not skinned or split (excl. beans of species ""Vigna mungo [L] Hepper or Vigna radiata [L.] Wilczek"", small red ""Adzuki"" beans and kidney beans)"
Brazil,71340,20.0,"Dried, shelled lentils, whether or not skinned or split"
Brazil,71350,35.0,"Dried, shelled broad beans ""Vicia faba var. major"" and horse beans ""Vicia faba var. equina and Vicia faba var. minor"", whether or not skinned or split"
Brazil,71390,35.0,"Dried, shelled leguminous vegetables, whether or not skinned or split (excl. peas, chickpeas, beans, lentils, broad beans and horse beans)"
Brazil,71410,35.0,"Fresh, chilled, frozen or dried roots and tubers of manioc ""cassava"", whether or not sliced or in the form of pellets"
Brazil,71420,35.0,"Sweet potatoes, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets"
Brazil,71490,35.0,"Roots and tubers of arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets and sago pith (excl. manioc ""cassava"" and sweet potatoes)"
Brazil,80111,55.0,Desiccated coconuts
Brazil,80119,55.0,"Fresh coconuts, whether or not shelled or peeled"
Brazil,80121,35.0,"Fresh or dried brazil nuts, in shell"
Brazil,80122,35.0,"Fresh or dried brazil nuts, shelled"
Brazil,80131,35.0,"Fresh or dried cashew nuts, in shell"
Brazil,80132,35.0,"Fresh or dried cashew nuts, shelled"
Brazil,80211,15.0,Fresh or dried almonds in shell
Brazil,80212,15.0,"Fresh or dried almonds, shelled and peeled"
Brazil,80221,35.0,"Fresh or dried hazelnuts or filberts ""Corylus spp."", in shell"
Brazil,80222,35.0,"Fresh or dried hazelnuts or filberts ""Corylus spp."", shelled and peeled"
Brazil,80231,15.0,Fresh or dried walnuts in shell
Brazil,80232,15.0,"Fresh or dried walnuts, shelled and peeled"
Brazil,80240,35.0,"Fresh or dried chestnuts ""Castanea spp."", whether or not shelled or peeled"
Brazil,80250,15.0,"Fresh or dried pistachios, whether or not shelled or peeled"
Brazil,80290,35.0,"Nuts, fresh or dried, whether or not shelled or peeled (excl. coconuts, Brazil nuts, cashew nuts, almonds, hazelnuts, walnuts, chestnuts ""Castania spp."" and pistachios)"
Brazil,80300,35.0,"Bananas, incl. plantains, fresh or dried"
Brazil,80410,26.5,Fresh or dried dates
Brazil,80420,35.0,Fresh or dried figs
Brazil,80430,35.0,Fresh or dried pineapples
Brazil,80440,35.0,Fresh or dried avocados
Brazil,80450,35.0,"Fresh or dried guavas, mangoes and mangosteens"
Brazil,80510,35.0,Fresh or dried oranges
Brazil,80520,35.0,"Fresh or dried mandarins incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids"
Brazil,80540,35.0,Fresh or dried grapefruit
Brazil,80550,35.0,"Fresh or dried lemons ""Citrus limon, Citrus limonum"" and limes ""Citrus aurantifolia, Citrus latifolia"""
Brazil,80590,35.0,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)"
Brazil,80610,28.8,Fresh grapes
Brazil,80620,28.8,Dried grapes
Brazil,80711,35.0,Fresh watermelons
Brazil,80719,35.0,Fresh melons (excl. watermelons)
Brazil,80720,35.0,"Fresh pawpaws ""papayas"""
Brazil,80810,28.8,Fresh apples
Brazil,80820,31.9,Fresh pears and quinces
Brazil,80910,35.0,Fresh apricots
Brazil,80920,35.0,Fresh cherries
Brazil,80930,55.0,"Fresh peaches, incl. nectarines"
Brazil,80940,35.0,Fresh plums and sloes
Brazil,81010,35.0,Fresh strawberries
Brazil,81020,35.0,"Fresh raspberries, blackberries, mulberries and loganberries"
Brazil,81030,35.0,"Fresh black, white or red currants and gooseberries"
Brazil,81040,35.0,"Fresh cranberries, bilberries and other fruits of the genus Vaccinium"
Brazil,81050,35.0,Fresh kiwifruit
Brazil,81060,35.0,Fresh durians
Brazil,81090,35.0,"Fresh tamarinds, cashew apples, jackfruit, lychees, sapodillo plums, passion fruit, carambola, pitahaya and other edible fruit (excl. nuts, bananas, dates, figs, pineapples, avocadoes, guavas, mangoes, mangosteens, papaws ""papayas"", citrus fruit, grapes, melons, apples, pears quinces, apricots, cherries, peaches, plums, sloes, strawberries, raspberries, mulberries, blackberries, loganberries, black, white or redcurrants, gooseberries, cranberries, fruits of the genus Vaccinium, kiwifruit and durians)"
Brazil,81110,35.0,"Frozen strawberries, uncooked or cooked by steaming or boiling in water, whether or not sweetened"
Brazil,81120,35.0,"Frozen raspberries, blackberries, mulberries, loganberries, black-, white- or red- currants and gooseberries, uncooked or cooked by steaming or boiling in water, whether or not sweetened"
Brazil,81190,55.0,"Frozen fruit and nuts, uncooked or cooked by steaming or boiling in water, whether or not sweetened (excl. strawberries, raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries)"
Brazil,81210,35.0,"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Brazil,81290,48.333333333333336,"Fruit and nuts, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption (excl. cherries)"
Brazil,81310,35.0,Dried apricots
Brazil,81320,28.8,Dried prunes
Brazil,81330,35.0,Dried apples
Brazil,81340,45.0,"Dried peaches, pears, papaws ""papayas"", tamarinds and other edible fruits (excl. nuts, bananas, dates, figs, pineapples, avocadoes, guavas, mangoes, mangosteens, citrus fruit, grapes apricots, prunes and apples, unmixed)"
Brazil,81350,35.0,Mixtures of nuts or dried fruits
Brazil,81400,35.0,"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved in brine, or in water with other additives"
Brazil,90111,35.0,Coffee (excl. roasted and decaffeinated)
Brazil,90112,35.0,Decaffeinated coffee (excl. roasted)
Brazil,90121,35.0,Roasted coffee (excl. decaffeinated)
Brazil,90122,35.0,"Roasted, decaffeinated coffee"
Brazil,90190,35.0,Coffee husks and skins; coffee substitutes containing coffee in any proportion
Brazil,90210,35.0,Green tea in immediate packings of <= 3 kg
Brazil,90220,35.0,Green tea in immediate packings of > 3 kg
Brazil,90230,35.0,"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings of <= 3 kg"
Brazil,90240,35.0,"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings of > 3 kg"
Brazil,90300,35.0,Mate
Brazil,90411,35.0,"Pepper of the genus Piper, neither crushed nor ground"
Brazil,90412,35.0,"Pepper of the genus Piper, crushed or ground"
Brazil,90420,35.0,"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground"
Brazil,90500,27.0,Vanilla
Brazil,90610,27.0,Cinnamon and cinnamon-tree flowers (excl. crushed and ground)
Brazil,90620,35.0,Crushed or ground cinnamon and cinnamon-tree flowers
Brazil,90700,31.0,"Cloves, whole fruit, cloves and stems"
Brazil,90810,45.0,Nutmeg
Brazil,90820,45.0,Mace
Brazil,90830,35.0,Cardamoms
Brazil,90910,35.0,Seeds of anise or badian
Brazil,90920,35.0,Coriander seeds
Brazil,90930,45.0,Cumin seeds
Brazil,90940,35.0,Caraway seeds
Brazil,90950,35.0,Seeds of fennel; juniper berries
Brazil,91010,35.0,Ginger
Brazil,91020,35.0,Saffron
Brazil,91030,35.0,"Turmeric ""curcuma"""
Brazil,91040,35.0,Thyme and bay leaves
Brazil,91050,35.0,Curry
Brazil,91091,35.0,Mixtures of different types of spices
Brazil,91099,35.0,"Spices (excl. pepper of the genus Piper, fruit of the genus Capsicum or of the genus Pimenta, vanilla, cinnamon, cinnamontree flowers, clove ""wholefruit"", clove stems, nutmeg, mace, cardamoms, seeds of anise, badian, fennel, coriander, cumin and caraway, and juniper berries, ginger, saffron, turmeric ""curcuma"", thyme, bay leaves, curry and mixtures of various types of spices)"
Brazil,100110,55.0,Durum wheat
Brazil,100190,55.0,Wheat and meslin (excl. durum wheat)
Brazil,100200,55.0,Rye
Brazil,100300,55.0,Barley
Brazil,100400,55.0,Oats
Brazil,100510,35.0,Maize seed
Brazil,100590,48.333333333333336,Maize (excl. seed)
Brazil,100610,55.0,"Rice in the husk, ""paddy"" or rough"
Brazil,100620,55.0,Husked or brown rice
Brazil,100630,55.0,"Semi-milled or wholly milled rice, whether or not polished or glazed"
Brazil,100640,55.0,Broken rice
Brazil,100700,55.0,Grain sorghum
Brazil,100810,35.0,Buckwheat
Brazil,100820,35.0,Millet (excl. grain sorghum)
Brazil,100830,35.0,Canary seed
Brazil,100890,35.0,"Cereals (excl. wheat and meslin, rye, barley, oats, maize, rice, buckwheat, millet, canary seed and grain sorghum)"
Brazil,110100,55.0,Wheat or meslin flour
Brazil,110210,55.0,Rye flour
Brazil,110220,55.0,"Maize ""corn"" flour"
Brazil,110230,55.0,Rice flour
Brazil,110290,55.0,"Cereal flours (excl. wheat, meslin, rye, maize and rice)"
Brazil,110311,55.0,Groats and meal of wheat
Brazil,110313,55.0,"Groats and meal of maize ""corn"""
Brazil,110319,55.0,Groats and meal of cereals (excl. wheat and maize)
Brazil,110320,35.0,Pellets
Brazil,110412,55.0,Rolled or flaked grains of oats
Brazil,110419,55.0,Rolled or flaked grains of cereals (excl. barley and oats)
Brazil,110422,55.0,"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excl. oat flour)"
Brazil,110423,55.0,"Hulled, pearled, sliced, kibbled or otherwise worked maize grains (excl. maize flour)"
Brazil,110429,55.0,"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excl. oats and maize, grain flour and husked and semi- or wholly milled rice and broken rice)"
Brazil,110430,55.0,"Germ of cereals, whole, rolled, flaked or ground"
Brazil,110510,35.0,"Flour, meal and powder of potatoes"
Brazil,110520,35.0,"Flakes, granules and pellets of potatoes"
Brazil,110610,35.0,"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of heading 0713"
Brazil,110620,35.0,"Flour, meal and powder of sago or of roots or tubers of manioc, arrowroot, salep, sweet potatoes and similar roots and tubers with a high content of starch or inulin of heading 0714"
Brazil,110630,35.0,"Flour, meal and powder of produce of chapter 8 ""Edible fruit and nuts; peel of citrus fruits or melons"""
Brazil,110710,22.0,Malt (excl. roasted)
Brazil,110720,22.0,Roasted malt
Brazil,110811,55.0,Wheat starch
Brazil,110812,55.0,Maize starch
Brazil,110813,35.0,Potato starch
Brazil,110814,35.0,Manioc starch
Brazil,110819,55.0,"Starch (excl. wheat, maize, potato and manioc)"
Brazil,110820,55.0,Inulin
Brazil,110900,55.0,"Wheat gluten, whether or not dried"
Brazil,120100,35.0,"Soya beans, whether or not broken"
Brazil,120210,35.0,"Ground-nuts in shell, not roasted or otherwise cooked"
Brazil,120220,35.0,"Shelled ground-nuts, whether or not broken (excl. roasted or otherwise cooked)"
Brazil,120300,35.0,Copra
Brazil,120400,23.333333333333332,"Linseed, whether or not broken"
